repo_index,generation_time_sec,input_depth,input_max_branch,input_min_branch,input_tree_type,input_num_roa,input_seed,depth,num_ca,max_branch,leaf_count,num_roa,num_mft,num_crl,num_cert
399,3.84,26,1,1,sparse,3,636,25,26,1,1,78,26,26,27
400,7.822,63,1,1,full,1,637,62,63,1,1,63,63,63,64
401,10.623,81,1,1,sparse,2,638,80,81,1,1,162,81,81,82
402,2.574,91,2,1,random,1,639,3,10,2,4,10,10,10,18
403,2.068,3,2,1,full,2,640,2,7,2,4,14,7,7,15
404,0.231,49,1,1,random,2,641,0,1,0,1,2,1,1,2
405,3.328,26,1,1,full,2,645,25,26,1,1,52,26,26,27
406,1.293,85,2,1,random,2,647,4,7,2,2,14,7,7,10
407,9.948,83,1,1,sparse,1,648,82,83,1,1,83,83,83,84
408,0.274,46,1,1,random,3,649,0,1,0,1,3,1,1,2
409,0.367,41,1,1,random,2,650,0,1,0,1,2,1,1,2
410,1.036,6,1,1,full,3,651,5,6,1,1,18,6,6,7
411,38.341,95,2,1,random,2,653,73,196,2,41,392,196,196,304
412,0.723,5,1,1,full,1,655,4,5,1,1,5,5,5,6
413,2.388,77,2,2,random,2,657,10,14,2,3,28,14,14,19
414,1.789,3,2,2,full,1,660,2,7,2,4,7,7,7,15
415,10.613,82,1,1,full,2,662,81,82,1,1,164,82,82,83
416,12.44,89,1,1,full,3,663,88,89,1,1,267,89,89,90
417,44.607,92,2,1,random,2,664,47,226,2,55,452,226,226,338
418,0.49,67,1,1,random,1,665,2,3,1,1,3,3,3,4
419,3.076,59,2,2,random,3,666,9,14,2,3,42,14,14,22
420,2.309,14,2,2,random,2,667,7,12,2,2,24,12,12,16
421,0.198,60,1,1,random,1,668,0,1,0,1,1,1,1,2
422,36.141,39,2,1,random,2,669,38,184,2,40,368,184,184,273
423,1.7,73,2,1,random,1,670,6,9,2,2,9,9,9,13
424,10.403,76,1,1,sparse,2,671,75,76,1,1,152,76,76,77
425,0.592,3,1,1,sparse,1,672,2,3,1,1,3,3,3,4
426,0.533,68,2,2,random,1,673,2,3,1,1,3,3,3,5
427,7.459,52,1,1,full,3,674,51,52,1,1,156,52,52,53
428,17.894,27,2,2,random,3,675,26,82,2,21,246,82,82,121
429,4.38,4,2,2,sparse,2,676,3,15,2,8,30,15,15,31
430,10.126,81,1,1,sparse,1,677,80,81,1,1,81,81,81,82
431,0.525,15,2,1,random,1,678,1,2,1,1,2,2,2,3
432,1.209,53,2,1,random,2,681,3,7,2,3,14,7,7,10
433,8.04,68,1,1,sparse,1,682,67,68,1,1,68,68,68,69
434,6.935,51,1,1,full,1,683,50,51,1,1,51,51,51,52
435,5.318,39,1,1,full,2,685,38,39,1,1,78,39,39,40
436,6.056,52,1,1,sparse,1,687,51,52,1,1,52,52,52,53
437,1.526,95,2,2,random,1,688,3,6,2,2,6,6,6,10
438,10.903,78,1,1,full,2,689,77,78,1,1,156,78,78,79
439,4.401,42,2,1,random,3,690,11,19,2,5,57,19,19,32
440,11.58,89,1,1,full,2,691,88,89,1,1,178,89,89,90
441,0.53,4,1,1,sparse,1,692,3,4,1,1,4,4,4,5
442,8.286,62,1,1,full,2,693,61,62,1,1,124,62,62,63
443,5.959,43,1,1,sparse,2,695,42,43,1,1,86,43,43,44
444,3.582,22,1,1,sparse,3,696,21,22,1,1,66,22,22,23
445,2.304,18,1,1,sparse,1,697,17,18,1,1,18,18,18,19
446,11.142,47,2,2,random,1,698,23,62,2,15,62,62,62,91
447,5.99,47,1,1,sparse,1,699,46,47,1,1,47,47,47,48
448,2.954,22,1,1,sparse,1,700,21,22,1,1,22,22,22,23
449,13.49,98,1,1,full,2,702,97,98,1,1,196,98,98,99
450,0.494,7,2,1,random,3,703,1,2,1,1,6,2,2,3
451,2.257,80,2,2,random,2,704,6,11,2,3,22,11,11,16
452,21.328,100,2,1,random,2,705,34,108,2,24,216,108,108,161
453,1.813,3,2,2,sparse,1,707,2,7,2,4,7,7,7,15
454,23.714,49,2,1,random,2,710,32,123,2,22,246,123,123,184
455,9.64,50,2,2,random,3,713,14,44,2,10,132,44,44,70
456,0.413,99,1,1,random,1,714,0,1,0,1,1,1,1,2
457,8.642,66,1,1,full,1,715,65,66,1,1,66,66,66,67
458,0.305,31,1,1,random,1,717,0,1,0,1,1,1,1,2
459,0.432,34,1,1,random,1,718,0,1,0,1,1,1,1,2
460,4.599,36,1,1,sparse,2,719,35,36,1,1,72,36,36,37
461,11.878,96,1,1,sparse,1,720,95,96,1,1,96,96,96,97
462,0.272,79,1,1,random,3,722,0,1,0,1,3,1,1,2
463,0.217,70,1,1,random,1,723,0,1,0,1,1,1,1,2
464,9.627,68,1,1,sparse,3,727,67,68,1,1,204,68,68,69
465,3.754,6,2,1,sparse,1,728,5,19,2,8,19,19,19,31
466,5.241,39,1,1,sparse,3,730,38,39,1,1,117,39,39,40
467,12.135,93,1,1,full,2,731,92,93,1,1,186,93,93,94
468,11.787,85,1,1,sparse,3,732,84,85,1,1,255,85,85,86
469,7.309,55,1,1,sparse,2,735,54,55,1,1,110,55,55,56
470,4.524,33,1,1,full,2,736,32,33,1,1,66,33,33,34
471,0.437,1,1,1,full,1,737,0,1,0,1,1,1,1,2
472,2.664,21,1,1,sparse,1,738,20,21,1,1,21,21,21,22
473,9.324,74,1,1,full,1,740,73,74,1,1,74,74,74,75
474,0.247,29,1,1,random,2,741,0,1,0,1,2,1,1,2
475,0.482,55,1,1,random,3,746,0,1,0,1,3,1,1,2
476,0.265,39,1,1,random,2,747,0,1,0,1,2,1,1,2
477,0.291,10,1,1,random,2,748,0,1,0,1,2,1,1,2
478,0.806,97,1,1,random,3,751,3,4,1,1,12,4,4,5
479,0.545,67,1,1,random,1,752,2,3,1,1,3,3,3,4
480,0.901,98,2,1,random,3,753,2,3,1,1,9,3,3,6
481,6.574,67,2,2,random,1,755,22,39,2,7,39,39,39,58
482,6.517,51,1,1,full,2,757,50,51,1,1,102,51,51,52
483,5.672,43,1,1,sparse,2,758,42,43,1,1,86,43,43,44
484,1.17,8,1,1,full,2,759,7,8,1,1,16,8,8,9
485,2.486,18,1,1,full,1,760,17,18,1,1,18,18,18,19
486,3.621,29,1,1,sparse,2,761,28,29,1,1,58,29,29,30
487,0.42,82,2,1,random,1,762,1,2,1,1,2,2,2,4
488,9.275,80,1,1,full,1,763,79,80,1,1,80,80,80,81
489,0.294,86,1,1,random,3,764,0,1,0,1,3,1,1,2
490,0.373,5,2,1,random,2,765,1,2,1,1,4,2,2,3
491,0.285,36,1,1,random,2,766,0,1,0,1,2,1,1,2
492,12.169,93,1,1,sparse,2,767,92,93,1,1,186,93,93,94
493,0.648,12,2,2,random,1,768,3,4,1,1,4,4,4,5
494,0.385,2,1,1,sparse,2,769,1,2,1,1,4,2,2,3
495,7.168,49,1,1,full,3,770,48,49,1,1,147,49,49,50
496,0.273,49,1,1,random,2,771,0,1,0,1,2,1,1,2
497,5.456,39,1,1,sparse,2,774,38,39,1,1,78,39,39,40
498,8.782,63,1,1,sparse,2,775,62,63,1,1,126,63,63,64
499,4.778,58,2,1,random,1,776,13,26,2,7,26,26,26,44
500,23.885,30,2,2,random,3,777,29,115,2,29,345,115,115,174
501,0.451,6,2,1,random,3,778,1,2,1,1,6,2,2,3
502,8.371,73,1,1,sparse,1,779,72,73,1,1,73,73,73,74
503,1.802,26,2,1,random,1,780,5,9,2,3,9,9,9,14
504,4.032,28,1,1,full,2,781,27,28,1,1,56,28,28,29
505,1.923,86,1,1,random,3,782,10,11,1,1,33,11,11,12
506,0.437,71,1,1,random,2,783,0,1,0,1,2,1,1,2
507,7.702,56,1,1,full,2,784,55,56,1,1,112,56,56,57
508,0.447,66,1,1,random,3,785,0,1,0,1,3,1,1,2
509,6.233,48,1,1,sparse,1,786,47,48,1,1,48,48,48,49
510,0.73,76,2,1,random,1,788,1,2,1,1,2,2,2,4
511,8.389,62,1,1,full,2,789,61,62,1,1,124,62,62,63
512,11.127,87,1,1,full,1,791,86,87,1,1,87,87,87,88
513,2.183,74,2,1,random,3,792,4,8,2,3,24,8,8,15
514,0.201,40,1,1,random,2,794,0,1,0,1,2,1,1,2
515,3.599,86,2,1,random,2,800,7,17,2,4,34,17,17,25
516,2.003,14,1,1,full,2,801,13,14,1,1,28,14,14,15
517,0.758,71,1,1,random,2,802,3,4,1,1,8,4,4,5
518,1.899,14,1,1,sparse,2,803,13,14,1,1,28,14,14,15
519,0.76,62,2,1,random,1,804,2,4,2,2,4,4,4,7
520,8.554,64,1,1,sparse,2,805,63,64,1,1,128,64,64,65
521,8.246,59,1,1,sparse,2,806,58,59,1,1,118,59,59,60
522,6.321,48,1,1,full,2,807,47,48,1,1,96,48,48,49
523,4.945,7,2,1,sparse,2,809,6,25,2,8,50,25,25,36
524,1.752,12,1,1,full,1,811,11,12,1,1,12,12,12,13
525,1.893,5,2,2,random,3,812,4,8,2,3,24,8,8,12
526,0.372,17,1,1,random,2,813,0,1,0,1,2,1,1,2
527,10.989,77,1,1,full,3,814,76,77,1,1,231,77,77,78
528,0.532,2,2,1,sparse,2,815,1,2,1,1,4,2,2,4
529,0.263,21,1,1,random,1,816,0,1,0,1,1,1,1,2
530,0.351,47,1,1,random,2,819,0,1,0,1,2,1,1,2
531,0.437,73,2,2,random,1,821,2,3,1,1,3,3,3,5
532,6.159,44,1,1,full,3,823,43,44,1,1,132,44,44,45
533,9.934,83,1,1,full,1,824,82,83,1,1,83,83,83,84
534,0.483,71,2,2,random,1,826,2,3,1,1,3,3,3,5
535,3.683,26,1,1,full,3,828,25,26,1,1,78,26,26,27
536,0.259,14,1,1,random,2,830,0,1,0,1,2,1,1,2
537,2.992,94,2,1,random,3,832,7,15,2,4,45,15,15,23
538,4.968,38,1,1,sparse,1,834,37,38,1,1,38,38,38,39
539,10.77,79,1,1,full,3,835,78,79,1,1,237,79,79,80
540,6.885,53,1,1,full,1,836,52,53,1,1,53,53,53,54
541,9.903,80,1,1,sparse,1,839,79,80,1,1,80,80,80,81
542,7.934,9,2,1,sparse,1,842,8,44,2,13,44,44,44,63
543,11.878,86,1,1,sparse,3,843,85,86,1,1,258,86,86,87
544,12.105,83,1,1,sparse,3,844,82,83,1,1,249,83,83,84
545,5.539,8,2,1,sparse,1,845,7,29,2,9,29,29,29,44
546,2.003,14,1,1,full,1,846,13,14,1,1,14,14,14,15
547,0.227,1,1,1,random,1,849,0,1,0,1,1,1,1,2
548,3.901,75,2,2,random,2,851,7,19,2,5,38,19,19,30
549,0.752,79,1,1,random,2,852,4,5,1,1,10,5,5,6
550,3.488,28,1,1,sparse,1,856,27,28,1,1,28,28,28,29
551,14.589,62,2,1,random,2,857,15,69,2,15,138,69,69,107
552,9.076,68,1,1,full,2,858,67,68,1,1,136,68,68,69
553,10.082,74,1,1,full,3,859,73,74,1,1,222,74,74,75
554,2.714,18,1,1,full,3,860,17,18,1,1,54,18,18,19
555,8.731,73,1,1,full,1,862,72,73,1,1,73,73,73,74
556,1.126,40,2,1,random,3,864,2,4,2,2,12,4,4,7
557,6.534,52,1,1,sparse,1,865,51,52,1,1,52,52,52,53
558,2.342,16,1,1,full,2,866,15,16,1,1,32,16,16,17
559,0.447,99,1,1,random,1,867,2,3,1,1,3,3,3,4
560,7.53,52,1,1,sparse,3,868,51,52,1,1,156,52,52,53
561,5.354,45,1,1,sparse,1,871,44,45,1,1,45,45,45,46
562,22.903,71,2,1,random,2,872,38,114,2,25,228,114,114,172
563,12.672,19,2,2,random,1,873,18,68,2,19,68,68,68,102
564,0.66,67,1,1,random,1,874,2,3,1,1,3,3,3,4
565,0.619,92,1,1,random,2,876,3,4,1,1,8,4,4,5
566,0.488,29,2,1,random,2,877,1,2,1,1,4,2,2,3
567,1.047,70,2,2,random,2,878,3,5,2,2,10,5,5,8
568,2.313,14,1,1,sparse,3,880,13,14,1,1,42,14,14,15
569,0.604,2,2,1,sparse,3,882,1,2,1,1,6,2,2,4
570,0.218,72,1,1,random,3,883,0,1,0,1,3,1,1,2
571,11.465,87,1,1,full,3,884,86,87,1,1,261,87,87,88
572,0.908,48,2,1,random,2,885,2,4,2,2,8,4,4,6
573,3.607,11,2,2,random,2,888,10,19,2,5,38,19,19,27
574,12.016,82,1,1,full,3,889,81,82,1,1,246,82,82,83
575,1.611,7,2,2,random,3,890,6,7,1,1,21,7,7,10
576,1.592,29,2,1,random,3,892,6,8,2,2,24,8,8,13
577,11.667,83,1,1,full,3,895,82,83,1,1,249,83,83,84
578,0.387,26,1,1,random,3,896,0,1,0,1,3,1,1,2
579,0.324,7,1,1,random,2,897,0,1,0,1,2,1,1,2
580,0.365,54,1,1,random,1,898,0,1,0,1,1,1,1,2
581,0.239,17,1,1,random,1,899,0,1,0,1,1,1,1,2
582,10.952,80,1,1,full,3,900,79,80,1,1,240,80,80,81
583,0.374,6,1,1,random,1,903,0,1,0,1,1,1,1,2
584,0.56,1,2,2,full,3,906,0,1,0,1,3,1,1,3
585,11.085,83,1,1,full,1,908,82,83,1,1,83,83,83,84
586,1.675,13,1,1,sparse,3,913,12,13,1,1,39,13,13,14
587,6.44,8,2,1,sparse,1,914,7,29,2,11,29,29,29,48
588,0.755,23,2,2,random,1,915,3,4,1,1,4,4,4,5
589,12.496,88,1,1,sparse,3,916,87,88,1,1,264,88,88,89
590,13.625,97,1,1,full,3,917,96,97,1,1,291,97,97,98
591,34.743,7,2,1,full,3,922,6,127,2,64,381,127,127,255
592,9.017,62,1,1,sparse,3,923,61,62,1,1,186,62,62,63
593,1.67,12,1,1,sparse,2,925,11,12,1,1,24,12,12,13
594,9.802,82,1,1,full,1,927,81,82,1,1,82,82,82,83
595,3.678,25,1,1,full,3,929,24,25,1,1,75,25,25,26
596,0.986,67,1,1,random,3,930,4,5,1,1,15,5,5,6
597,8.357,67,1,1,full,1,932,66,67,1,1,67,67,67,68
598,7.696,68,1,1,sparse,1,933,67,68,1,1,68,68,68,69
599,7.176,60,1,1,full,1,934,59,60,1,1,60,60,60,61
600,9.763,69,1,1,sparse,2,937,68,69,1,1,138,69,69,70
601,2.032,13,1,1,full,2,939,12,13,1,1,26,13,13,14
602,6.474,51,1,1,sparse,2,942,50,51,1,1,102,51,51,52
603,8.396,70,1,1,sparse,1,943,69,70,1,1,70,70,70,71
604,0.96,2,2,2,full,2,944,1,3,2,2,6,3,3,7
605,1.206,5,2,2,random,2,946,4,7,2,2,14,7,7,10
606,5.624,44,2,2,random,3,949,12,32,2,7,96,32,32,45
607,3.925,28,1,1,full,2,950,27,28,1,1,56,28,28,29
608,0.668,97,1,1,random,2,951,3,4,1,1,8,4,4,5
609,2.188,15,1,1,full,1,952,14,15,1,1,15,15,15,16
610,0.297,1,1,1,sparse,2,953,0,1,0,1,2,1,1,2
611,3.144,23,1,1,sparse,3,954,22,23,1,1,69,23,23,24
612,13.141,86,2,2,random,3,955,24,64,2,13,192,64,64,93
613,29.887,88,2,1,random,3,956,73,144,2,30,432,144,144,216
614,0.339,60,1,1,random,2,957,0,1,0,1,2,1,1,2
615,4.179,42,2,1,random,2,958,11,23,2,7,46,23,23,35
616,8.177,61,1,1,sparse,2,959,60,61,1,1,122,61,61,62
617,0.317,50,1,1,random,3,960,0,1,0,1,3,1,1,2
618,0.399,83,1,1,random,3,961,0,1,0,1,3,1,1,2
619,16.599,30,2,2,random,3,965,29,78,2,19,234,78,78,117
620,1.544,5,2,2,random,2,966,4,8,2,3,16,8,8,11
621,0.316,68,1,1,random,3,967,0,1,0,1,3,1,1,2
622,6.765,49,1,1,full,3,969,48,49,1,1,147,49,49,50
623,5.751,37,1,1,sparse,3,970,36,37,1,1,111,37,37,38
624,4.51,34,1,1,full,1,971,33,34,1,1,34,34,34,35
625,12.068,94,1,1,full,2,972,93,94,1,1,188,94,94,95
626,2.815,20,1,1,sparse,2,973,19,20,1,1,40,20,20,21
627,0.338,43,1,1,random,2,974,0,1,0,1,2,1,1,2
628,0.31,64,1,1,random,1,975,0,1,0,1,1,1,1,2
629,0.341,43,1,1,random,3,976,0,1,0,1,3,1,1,2
630,0.497,81,1,1,random,3,977,2,3,1,1,9,3,3,4
631,0.241,76,1,1,random,1,978,0,1,0,1,1,1,1,2
632,8.015,60,1,1,full,2,979,59,60,1,1,120,60,60,61
633,0.33,29,1,1,random,2,981,0,1,0,1,2,1,1,2
634,8.415,65,1,1,full,2,982,64,65,1,1,130,65,65,66
635,10.828,93,1,1,full,1,984,92,93,1,1,93,93,93,94
636,6.535,43,1,1,full,2,985,42,43,1,1,86,43,43,44
637,2.307,16,1,1,full,1,986,15,16,1,1,16,16,16,17
638,9.51,69,1,1,full,2,987,68,69,1,1,138,69,69,70
639,5.038,39,1,1,full,1,988,38,39,1,1,39,39,39,40
640,1.67,11,1,1,sparse,2,989,10,11,1,1,22,11,11,12
641,0.805,65,1,1,random,2,990,4,5,1,1,10,5,5,6
642,1.044,19,2,1,random,2,991,4,5,1,1,10,5,5,7
643,1.177,8,1,1,sparse,2,993,7,8,1,1,16,8,8,9
644,1.07,24,2,1,random,2,995,4,5,1,1,10,5,5,7
645,0.998,60,2,2,random,1,997,3,5,2,2,5,5,5,7
646,0.473,87,1,1,random,1,999,2,3,1,1,3,3,3,4
647,1.009,100,2,1,random,2,1000,3,5,2,2,10,5,5,8
648,1.248,8,1,1,sparse,2,1001,7,8,1,1,16,8,8,9
649,7.494,54,1,1,full,2,1004,53,54,1,1,108,54,54,55
650,0.27,45,1,1,random,1,1006,0,1,0,1,1,1,1,2
651,0.873,5,1,1,sparse,3,1007,4,5,1,1,15,5,5,6
652,3.316,24,1,1,full,3,1009,23,24,1,1,72,24,24,25
653,0.372,86,1,1,random,2,1010,0,1,0,1,2,1,1,2
654,0.72,47,2,1,random,1,1011,1,3,2,2,3,3,3,5
655,0.27,44,1,1,random,1,1012,0,1,0,1,1,1,1,2
656,0.343,66,1,1,random,1,1014,0,1,0,1,1,1,1,2
657,8.107,5,2,1,full,1,1019,4,31,2,16,31,31,31,63
658,0.31,15,1,1,random,3,1020,0,1,0,1,3,1,1,2
659,0.38,68,1,1,random,3,1021,0,1,0,1,3,1,1,2
660,0.583,3,2,2,random,3,1024,2,3,1,1,9,3,3,4
661,3.992,27,1,1,full,2,1025,26,27,1,1,54,27,27,28
662,0.834,4,2,2,random,3,1026,3,4,1,1,12,4,4,5
663,0.662,3,1,1,sparse,2,1027,2,3,1,1,6,3,3,4
664,7.026,8,2,1,sparse,1,1030,7,38,2,14,38,38,38,58
665,0.228,90,1,1,random,2,1031,0,1,0,1,2,1,1,2
666,1.819,50,2,1,random,1,1032,4,9,2,4,9,9,9,14
667,0.47,83,1,1,random,1,1033,2,3,1,1,3,3,3,4
668,0.957,5,1,1,full,2,1034,4,5,1,1,10,5,5,6
669,0.456,98,2,1,random,1,1035,1,2,1,1,2,2,2,4
670,6.939,54,1,1,full,1,1036,53,54,1,1,54,54,54,55
671,1.781,15,1,1,full,1,1038,14,15,1,1,15,15,15,16
672,11.424,87,1,1,sparse,1,1039,86,87,1,1,87,87,87,88
673,5.556,40,1,1,sparse,2,1040,39,40,1,1,80,40,40,41
674,0.315,57,1,1,random,1,1041,0,1,0,1,1,1,1,2
675,4.751,32,1,1,full,2,1042,31,32,1,1,64,32,32,33
676,0.727,75,2,2,random,1,1043,2,4,2,2,4,4,4,7
677,0.747,87,1,1,random,2,1045,3,4,1,1,8,4,4,5
678,0.912,60,2,1,random,2,1046,3,5,2,2,10,5,5,8
679,1.125,11,2,2,random,2,1047,6,7,1,1,14,7,7,8
680,1.106,42,2,2,random,1,1050,4,5,1,1,5,5,5,8
681,0.252,7,1,1,random,3,1051,0,1,0,1,3,1,1,2
682,2.878,20,1,1,full,2,1052,19,20,1,1,40,20,20,21
683,2.344,16,1,1,full,2,1054,15,16,1,1,32,16,16,17
684,2.154,12,1,1,sparse,3,1055,11,12,1,1,36,12,12,13
685,2.029,15,1,1,full,2,1056,14,15,1,1,30,15,15,16
686,0.611,72,1,1,random,1,1057,2,3,1,1,3,3,3,4
687,5.568,39,1,1,full,3,1058,38,39,1,1,117,39,39,40
688,1.266,6,1,1,full,3,1059,5,6,1,1,18,6,6,7
689,4.352,32,1,1,full,3,1060,31,32,1,1,96,32,32,33
690,2.428,15,1,1,sparse,3,1062,14,15,1,1,45,15,15,16
691,3.996,26,1,1,sparse,3,1063,25,26,1,1,78,26,26,27
692,4.042,32,1,1,sparse,1,1064,31,32,1,1,32,32,32,33
693,12.846,89,1,1,full,3,1065,88,89,1,1,267,89,89,90
694,0.965,2,2,2,full,2,1067,1,3,2,2,6,3,3,7
695,3.375,54,2,1,random,3,1068,10,16,2,5,48,16,16,24
696,5.842,46,1,1,full,1,1069,45,46,1,1,46,46,46,47
697,6.282,45,1,1,full,3,1070,44,45,1,1,135,45,45,46
698,6.146,42,1,1,sparse,3,1073,41,42,1,1,126,42,42,43
699,7.32,56,1,1,full,3,1075,55,56,1,1,168,56,56,57
700,0.307,46,1,1,random,3,1076,0,1,0,1,3,1,1,2
701,0.279,87,1,1,random,2,1077,0,1,0,1,2,1,1,2
702,0.243,13,1,1,random,3,1078,0,1,0,1,3,1,1,2
703,0.329,25,1,1,random,3,1082,0,1,0,1,3,1,1,2
704,0.895,28,2,2,random,2,1083,4,5,1,1,10,5,5,6
705,0.532,83,1,1,random,2,1084,3,4,1,1,8,4,4,5
706,0.388,26,1,1,random,1,1087,0,1,0,1,1,1,1,2
707,2.163,69,2,2,random,1,1088,7,12,2,4,12,12,12,17
708,1.309,41,2,2,random,2,1089,6,7,1,1,14,7,7,11
709,0.322,58,1,1,random,3,1090,0,1,0,1,3,1,1,2
710,5.944,47,1,1,sparse,1,1091,46,47,1,1,47,47,47,48
711,4.241,28,1,1,full,3,1095,27,28,1,1,84,28,28,29
712,1.264,82,2,1,random,2,1096,5,6,1,1,12,6,6,9
713,0.351,68,1,1,random,3,1097,0,1,0,1,3,1,1,2
714,7.835,52,1,1,sparse,3,1099,51,52,1,1,156,52,52,53
715,0.664,4,1,1,full,2,1100,3,4,1,1,8,4,4,5
716,0.319,98,1,1,random,3,1105,0,1,0,1,3,1,1,2
717,0.649,85,1,1,random,3,1107,2,3,1,1,9,3,3,4
718,6.389,50,1,1,sparse,1,1109,49,50,1,1,50,50,50,51
719,8.329,62,1,1,full,3,1110,61,62,1,1,186,62,62,63
720,3.622,28,1,1,sparse,1,1111,27,28,1,1,28,28,28,29
721,4.515,37,1,1,sparse,1,1112,36,37,1,1,37,37,37,38
722,0.72,4,1,1,full,3,1113,3,4,1,1,12,4,4,5
723,7.95,59,1,1,sparse,2,1117,58,59,1,1,118,59,59,60
724,4.192,30,1,1,sparse,3,1118,29,30,1,1,90,30,30,31
725,1.571,8,1,1,full,1,1119,7,8,1,1,8,8,8,9
726,9.796,77,1,1,full,1,1120,76,77,1,1,77,77,77,78
727,0.342,79,1,1,random,3,1121,0,1,0,1,3,1,1,2
728,0.272,60,1,1,random,3,1122,0,1,0,1,3,1,1,2
729,8.67,5,2,2,full,3,1124,4,31,2,16,93,31,31,63
730,4.254,35,1,1,full,2,1126,34,35,1,1,70,35,35,36
731,8.039,64,1,1,full,1,1127,63,64,1,1,64,64,64,65
732,1.799,10,1,1,full,3,1128,9,10,1,1,30,10,10,11
733,2.086,70,2,2,random,2,1130,8,12,2,2,24,12,12,17
734,0.248,1,1,1,sparse,2,1131,0,1,0,1,2,1,1,2
735,0.406,70,1,1,random,3,1132,0,1,0,1,3,1,1,2
736,0.667,6,1,1,sparse,1,1134,5,6,1,1,6,6,6,7
737,0.324,5,1,1,random,2,1136,0,1,0,1,2,1,1,2
738,7.451,52,1,1,sparse,2,1137,51,52,1,1,104,52,52,53
739,0.255,47,1,1,random,3,1140,0,1,0,1,3,1,1,2
740,0.25,52,1,1,random,1,1141,0,1,0,1,1,1,1,2
741,0.3,9,1,1,random,2,1142,0,1,0,1,2,1,1,2
742,11.87,86,1,1,sparse,3,1143,85,86,1,1,258,86,86,87
743,1.012,66,2,2,random,1,1144,2,4,2,2,4,4,4,7
744,3.197,57,2,1,random,3,1148,11,14,2,3,42,14,14,22
745,1.057,74,1,1,random,2,1149,6,7,1,1,14,7,7,8
746,0.335,18,1,1,random,3,1151,0,1,0,1,3,1,1,2
747,0.456,73,1,1,random,1,1152,2,3,1,1,3,3,3,4
748,8.877,69,1,1,sparse,2,1154,68,69,1,1,138,69,69,70
749,0.87,78,1,1,random,2,1156,5,6,1,1,12,6,6,7
750,0.264,57,1,1,random,2,1160,0,1,0,1,2,1,1,2
751,0.259,61,1,1,random,1,1162,0,1,0,1,1,1,1,2
752,1.283,8,1,1,sparse,2,1163,7,8,1,1,16,8,8,9
753,2.92,22,1,1,full,2,1164,21,22,1,1,44,22,22,23
754,12.198,84,1,1,full,2,1166,83,84,1,1,168,84,84,85
755,11.792,94,1,1,full,1,1167,93,94,1,1,94,94,94,95
756,10.786,78,1,1,sparse,3,1168,77,78,1,1,234,78,78,79
757,0.474,3,1,1,sparse,1,1169,2,3,1,1,3,3,3,4
758,1.16,6,1,1,full,2,1170,5,6,1,1,12,6,6,7
759,8.405,54,1,1,sparse,3,1173,53,54,1,1,162,54,54,55
760,1.108,56,2,2,random,1,1175,5,7,2,2,7,7,7,11
761,8.871,73,1,1,sparse,1,1176,72,73,1,1,73,73,73,74
762,1.67,77,2,2,random,2,1178,5,8,2,2,16,8,8,11
763,10.4,73,1,1,sparse,3,1179,72,73,1,1,219,73,73,74
764,10.876,50,2,2,random,2,1180,23,53,2,11,106,53,53,85
765,6.691,47,1,1,full,3,1181,46,47,1,1,141,47,47,48
766,11.801,87,1,1,full,2,1182,86,87,1,1,174,87,87,88
767,0.303,48,1,1,random,3,1183,0,1,0,1,3,1,1,2
768,8.302,66,1,1,full,1,1184,65,66,1,1,66,66,66,67
769,0.263,33,1,1,random,3,1185,0,1,0,1,3,1,1,2
770,0.665,75,1,1,random,2,1188,3,4,1,1,8,4,4,5
771,0.245,58,1,1,random,3,1190,0,1,0,1,3,1,1,2
772,0.736,96,2,2,random,1,1192,2,3,1,1,3,3,3,5
773,10.699,85,1,1,full,1,1197,84,85,1,1,85,85,85,86
774,0.29,96,1,1,random,1,1199,0,1,0,1,1,1,1,2
775,3.72,25,1,1,full,2,1201,24,25,1,1,50,25,25,26
776,1.087,43,2,2,random,1,1206,3,5,2,2,5,5,5,8
777,0.198,92,1,1,random,1,1207,0,1,0,1,1,1,1,2
778,0.26,4,1,1,random,2,1208,0,1,0,1,2,1,1,2
779,0.759,70,1,1,random,2,1209,4,5,1,1,10,5,5,6
780,40.508,66,2,1,random,3,1213,53,197,2,44,591,197,197,296
781,0.303,36,1,1,random,3,1214,0,1,0,1,3,1,1,2
782,6.497,57,2,1,random,3,1215,16,33,2,7,99,33,33,49
783,8.511,69,1,1,full,1,1216,68,69,1,1,69,69,69,70
784,0.286,7,1,1,random,3,1217,0,1,0,1,3,1,1,2
785,8.572,70,1,1,sparse,1,1218,69,70,1,1,70,70,70,71
786,0.81,68,2,1,random,3,1219,2,3,1,1,9,3,3,6
787,4.512,35,2,1,random,1,1220,17,26,2,6,26,26,26,37
788,2.007,14,1,1,full,2,1224,13,14,1,1,28,14,14,15
789,36.337,49,2,2,random,1,1225,34,203,2,47,203,203,203,300
790,0.339,59,1,1,random,2,1226,0,1,0,1,2,1,1,2
791,10.001,79,1,1,sparse,1,1227,78,79,1,1,79,79,79,80
792,0.486,16,2,1,random,2,1228,1,2,1,1,4,2,2,3
793,1.412,17,2,1,random,2,1229,5,6,1,1,12,6,6,9
794,7.187,49,2,1,random,3,1231,15,34,2,7,102,34,34,52
795,0.615,74,1,1,random,1,1232,2,3,1,1,3,3,3,4
796,31.003,89,2,2,random,1,1235,38,171,2,39,171,171,171,253
797,26.234,69,2,2,random,3,1236,38,122,2,27,366,122,122,188
