repo_index,generation_time_sec,input_depth,input_max_branch,input_min_branch,input_tree_type,input_num_roa,input_seed,depth,num_ca,max_branch,leaf_count,num_roa,num_mft,num_crl,num_cert
399,2.29,91,2,1,random,1,639,3,10,2,4,10,10,10,18
400,1.967,3,2,1,full,2,640,2,7,2,4,14,7,7,15
401,0.253,49,1,1,random,2,641,0,1,0,1,2,1,1,2
402,3.841,26,1,1,full,2,645,25,26,1,1,52,26,26,27
403,1.25,85,2,1,random,2,647,4,7,2,2,14,7,7,10
404,10.199,83,1,1,sparse,1,648,82,83,1,1,83,83,83,84
405,0.399,46,1,1,random,3,649,0,1,0,1,3,1,1,2
406,0.306,41,1,1,random,2,650,0,1,0,1,2,1,1,2
407,1.287,6,1,1,full,3,651,5,6,1,1,18,6,6,7
408,40.366,95,2,1,random,2,653,73,196,2,41,392,196,196,304
409,0.724,5,1,1,full,1,655,4,5,1,1,5,5,5,6
410,2.533,77,2,2,random,2,657,10,14,2,3,28,14,14,19
411,2.196,3,2,2,full,1,660,2,7,2,4,7,7,7,15
412,10.919,82,1,1,full,2,662,81,82,1,1,164,82,82,83
413,12.804,89,1,1,full,3,663,88,89,1,1,267,89,89,90
414,45.155,92,2,1,random,2,664,47,226,2,55,452,226,226,338
415,0.522,67,1,1,random,1,665,2,3,1,1,3,3,3,4
416,3.198,59,2,2,random,3,666,9,14,2,3,42,14,14,22
417,2.033,14,2,2,random,2,667,7,12,2,2,24,12,12,16
418,0.366,60,1,1,random,1,668,0,1,0,1,1,1,1,2
419,37.532,39,2,1,random,2,669,38,184,2,40,368,184,184,273
420,1.532,73,2,1,random,1,670,6,9,2,2,9,9,9,13
421,10.411,76,1,1,sparse,2,671,75,76,1,1,152,76,76,77
422,0.477,3,1,1,sparse,1,672,2,3,1,1,3,3,3,4
423,0.69,68,2,2,random,1,673,2,3,1,1,3,3,3,5
424,7.85,52,1,1,full,3,674,51,52,1,1,156,52,52,53
425,17.58,27,2,2,random,3,675,26,82,2,21,246,82,82,121
426,3.786,4,2,2,sparse,2,676,3,15,2,8,30,15,15,31
427,10.185,81,1,1,sparse,1,677,80,81,1,1,81,81,81,82
428,0.447,15,2,1,random,1,678,1,2,1,1,2,2,2,3
429,1.207,53,2,1,random,2,681,3,7,2,3,14,7,7,10
430,8.747,68,1,1,sparse,1,682,67,68,1,1,68,68,68,69
431,6.501,51,1,1,full,1,683,50,51,1,1,51,51,51,52
432,5.342,39,1,1,full,2,685,38,39,1,1,78,39,39,40
433,6.329,52,1,1,sparse,1,687,51,52,1,1,52,52,52,53
434,1.292,95,2,2,random,1,688,3,6,2,2,6,6,6,10
435,10.533,78,1,1,full,2,689,77,78,1,1,156,78,78,79
436,4.737,42,2,1,random,3,690,11,19,2,5,57,19,19,32
437,11.988,89,1,1,full,2,691,88,89,1,1,178,89,89,90
438,0.758,4,1,1,sparse,1,692,3,4,1,1,4,4,4,5
439,8.527,62,1,1,full,2,693,61,62,1,1,124,62,62,63
440,5.455,43,1,1,sparse,2,695,42,43,1,1,86,43,43,44
441,3.657,22,1,1,sparse,3,696,21,22,1,1,66,22,22,23
442,2.626,18,1,1,sparse,1,697,17,18,1,1,18,18,18,19
443,11.237,47,2,2,random,1,698,23,62,2,15,62,62,62,91
444,6.026,47,1,1,sparse,1,699,46,47,1,1,47,47,47,48
445,2.54,22,1,1,sparse,1,700,21,22,1,1,22,22,22,23
446,13.141,98,1,1,full,2,702,97,98,1,1,196,98,98,99
447,0.638,7,2,1,random,3,703,1,2,1,1,6,2,2,3
448,2.09,80,2,2,random,2,704,6,11,2,3,22,11,11,16
449,22.211,100,2,1,random,2,705,34,108,2,24,216,108,108,161
450,1.995,3,2,2,sparse,1,707,2,7,2,4,7,7,7,15
451,23.522,49,2,1,random,2,710,32,123,2,22,246,123,123,184
452,10.509,50,2,2,random,3,713,14,44,2,10,132,44,44,70
453,0.362,99,1,1,random,1,714,0,1,0,1,1,1,1,2
454,8.292,66,1,1,full,1,715,65,66,1,1,66,66,66,67
455,0.301,31,1,1,random,1,717,0,1,0,1,1,1,1,2
456,0.245,34,1,1,random,1,718,0,1,0,1,1,1,1,2
457,5.214,36,1,1,sparse,2,719,35,36,1,1,72,36,36,37
458,11.944,96,1,1,sparse,1,720,95,96,1,1,96,96,96,97
459,0.33,79,1,1,random,3,722,0,1,0,1,3,1,1,2
460,0.296,70,1,1,random,1,723,0,1,0,1,1,1,1,2
461,9.439,68,1,1,sparse,3,727,67,68,1,1,204,68,68,69
462,4.239,6,2,1,sparse,1,728,5,19,2,8,19,19,19,31
463,5.894,39,1,1,sparse,3,730,38,39,1,1,117,39,39,40
464,12.757,93,1,1,full,2,731,92,93,1,1,186,93,93,94
465,12.493,85,1,1,sparse,3,732,84,85,1,1,255,85,85,86
466,7.71,55,1,1,sparse,2,735,54,55,1,1,110,55,55,56
467,4.854,33,1,1,full,2,736,32,33,1,1,66,33,33,34
468,0.329,1,1,1,full,1,737,0,1,0,1,1,1,1,2
469,3.059,21,1,1,sparse,1,738,20,21,1,1,21,21,21,22
470,8.928,74,1,1,full,1,740,73,74,1,1,74,74,74,75
471,0.271,29,1,1,random,2,741,0,1,0,1,2,1,1,2
472,0.263,55,1,1,random,3,746,0,1,0,1,3,1,1,2
473,0.322,39,1,1,random,2,747,0,1,0,1,2,1,1,2
474,0.346,10,1,1,random,2,748,0,1,0,1,2,1,1,2
475,0.966,97,1,1,random,3,751,3,4,1,1,12,4,4,5
476,0.458,67,1,1,random,1,752,2,3,1,1,3,3,3,4
477,0.905,98,2,1,random,3,753,2,3,1,1,9,3,3,6
478,6.98,67,2,2,random,1,755,22,39,2,7,39,39,39,58
479,6.783,51,1,1,full,2,757,50,51,1,1,102,51,51,52
480,5.701,43,1,1,sparse,2,758,42,43,1,1,86,43,43,44
481,1.224,8,1,1,full,2,759,7,8,1,1,16,8,8,9
482,2.796,18,1,1,full,1,760,17,18,1,1,18,18,18,19
483,4.141,29,1,1,sparse,2,761,28,29,1,1,58,29,29,30
484,0.519,82,2,1,random,1,762,1,2,1,1,2,2,2,4
485,9.787,80,1,1,full,1,763,79,80,1,1,80,80,80,81
486,0.219,86,1,1,random,3,764,0,1,0,1,3,1,1,2
487,0.413,5,2,1,random,2,765,1,2,1,1,4,2,2,3
488,0.273,36,1,1,random,2,766,0,1,0,1,2,1,1,2
489,12.368,93,1,1,sparse,2,767,92,93,1,1,186,93,93,94
490,0.627,12,2,2,random,1,768,3,4,1,1,4,4,4,5
491,0.353,2,1,1,sparse,2,769,1,2,1,1,4,2,2,3
492,7.286,49,1,1,full,3,770,48,49,1,1,147,49,49,50
493,0.261,49,1,1,random,2,771,0,1,0,1,2,1,1,2
494,4.973,39,1,1,sparse,2,774,38,39,1,1,78,39,39,40
495,8.715,63,1,1,sparse,2,775,62,63,1,1,126,63,63,64
496,5.45,58,2,1,random,1,776,13,26,2,7,26,26,26,44
497,24.226,30,2,2,random,3,777,29,115,2,29,345,115,115,174
498,0.541,6,2,1,random,3,778,1,2,1,1,6,2,2,3
499,9.627,73,1,1,sparse,1,779,72,73,1,1,73,73,73,74
500,1.77,26,2,1,random,1,780,5,9,2,3,9,9,9,14
501,4.075,28,1,1,full,2,781,27,28,1,1,56,28,28,29
502,1.605,86,1,1,random,3,782,10,11,1,1,33,11,11,12
503,0.346,71,1,1,random,2,783,0,1,0,1,2,1,1,2
504,7.597,56,1,1,full,2,784,55,56,1,1,112,56,56,57
505,0.351,66,1,1,random,3,785,0,1,0,1,3,1,1,2
506,6.446,48,1,1,sparse,1,786,47,48,1,1,48,48,48,49
507,0.611,76,2,1,random,1,788,1,2,1,1,2,2,2,4
508,8.368,62,1,1,full,2,789,61,62,1,1,124,62,62,63
509,11.224,87,1,1,full,1,791,86,87,1,1,87,87,87,88
510,2.427,74,2,1,random,3,792,4,8,2,3,24,8,8,15
511,0.204,40,1,1,random,2,794,0,1,0,1,2,1,1,2
512,3.145,86,2,1,random,2,800,7,17,2,4,34,17,17,25
513,1.939,14,1,1,full,2,801,13,14,1,1,28,14,14,15
514,0.633,71,1,1,random,2,802,3,4,1,1,8,4,4,5
515,2.107,14,1,1,sparse,2,803,13,14,1,1,28,14,14,15
516,0.962,62,2,1,random,1,804,2,4,2,2,4,4,4,7
517,9.161,64,1,1,sparse,2,805,63,64,1,1,128,64,64,65
518,8.285,59,1,1,sparse,2,806,58,59,1,1,118,59,59,60
519,5.732,48,1,1,full,2,807,47,48,1,1,96,48,48,49
520,4.835,7,2,1,sparse,2,809,6,25,2,8,50,25,25,36
521,1.638,12,1,1,full,1,811,11,12,1,1,12,12,12,13
522,1.775,5,2,2,random,3,812,4,8,2,3,24,8,8,12
523,0.292,17,1,1,random,2,813,0,1,0,1,2,1,1,2
524,11.222,77,1,1,full,3,814,76,77,1,1,231,77,77,78
525,0.534,2,2,1,sparse,2,815,1,2,1,1,4,2,2,4
526,0.386,21,1,1,random,1,816,0,1,0,1,1,1,1,2
527,0.374,47,1,1,random,2,819,0,1,0,1,2,1,1,2
528,0.774,73,2,2,random,1,821,2,3,1,1,3,3,3,5
529,6.567,44,1,1,full,3,823,43,44,1,1,132,44,44,45
530,10.932,83,1,1,full,1,824,82,83,1,1,83,83,83,84
531,0.671,71,2,2,random,1,826,2,3,1,1,3,3,3,5
532,4.145,26,1,1,full,3,828,25,26,1,1,78,26,26,27
533,0.369,14,1,1,random,2,830,0,1,0,1,2,1,1,2
534,3.173,94,2,1,random,3,832,7,15,2,4,45,15,15,23
535,4.969,38,1,1,sparse,1,834,37,38,1,1,38,38,38,39
536,10.877,79,1,1,full,3,835,78,79,1,1,237,79,79,80
537,6.878,53,1,1,full,1,836,52,53,1,1,53,53,53,54
538,10.117,80,1,1,sparse,1,839,79,80,1,1,80,80,80,81
539,8.034,9,2,1,sparse,1,842,8,44,2,13,44,44,44,63
540,12.388,86,1,1,sparse,3,843,85,86,1,1,258,86,86,87
541,12.454,83,1,1,sparse,3,844,82,83,1,1,249,83,83,84
542,5.253,8,2,1,sparse,1,845,7,29,2,9,29,29,29,44
543,1.724,14,1,1,full,1,846,13,14,1,1,14,14,14,15
544,0.295,1,1,1,random,1,849,0,1,0,1,1,1,1,2
545,3.955,75,2,2,random,2,851,7,19,2,5,38,19,19,30
546,0.807,79,1,1,random,2,852,4,5,1,1,10,5,5,6
547,3.409,28,1,1,sparse,1,856,27,28,1,1,28,28,28,29
548,14.514,62,2,1,random,2,857,15,69,2,15,138,69,69,107
549,9.618,68,1,1,full,2,858,67,68,1,1,136,68,68,69
550,10.946,74,1,1,full,3,859,73,74,1,1,222,74,74,75
551,3.165,18,1,1,full,3,860,17,18,1,1,54,18,18,19
552,8.971,73,1,1,full,1,862,72,73,1,1,73,73,73,74
553,0.937,40,2,1,random,3,864,2,4,2,2,12,4,4,7
554,6.922,52,1,1,sparse,1,865,51,52,1,1,52,52,52,53
555,2.449,16,1,1,full,2,866,15,16,1,1,32,16,16,17
556,0.584,99,1,1,random,1,867,2,3,1,1,3,3,3,4
557,7.824,52,1,1,sparse,3,868,51,52,1,1,156,52,52,53
558,5.89,45,1,1,sparse,1,871,44,45,1,1,45,45,45,46
559,22.085,71,2,1,random,2,872,38,114,2,25,228,114,114,172
560,12.798,19,2,2,random,1,873,18,68,2,19,68,68,68,102
561,0.517,67,1,1,random,1,874,2,3,1,1,3,3,3,4
562,0.76,92,1,1,random,2,876,3,4,1,1,8,4,4,5
563,0.469,29,2,1,random,2,877,1,2,1,1,4,2,2,3
564,1.197,70,2,2,random,2,878,3,5,2,2,10,5,5,8
565,2.381,14,1,1,sparse,3,880,13,14,1,1,42,14,14,15
566,0.639,2,2,1,sparse,3,882,1,2,1,1,6,2,2,4
567,0.264,72,1,1,random,3,883,0,1,0,1,3,1,1,2
568,12.348,87,1,1,full,3,884,86,87,1,1,261,87,87,88
569,1.004,48,2,1,random,2,885,2,4,2,2,8,4,4,6
570,3.778,11,2,2,random,2,888,10,19,2,5,38,19,19,27
571,11.49,82,1,1,full,3,889,81,82,1,1,246,82,82,83
572,1.41,7,2,2,random,3,890,6,7,1,1,21,7,7,10
573,1.874,29,2,1,random,3,892,6,8,2,2,24,8,8,13
574,12.607,83,1,1,full,3,895,82,83,1,1,249,83,83,84
575,0.376,26,1,1,random,3,896,0,1,0,1,3,1,1,2
576,0.443,7,1,1,random,2,897,0,1,0,1,2,1,1,2
577,0.301,54,1,1,random,1,898,0,1,0,1,1,1,1,2
578,0.405,17,1,1,random,1,899,0,1,0,1,1,1,1,2
579,11.693,80,1,1,full,3,900,79,80,1,1,240,80,80,81
580,0.273,6,1,1,random,1,903,0,1,0,1,1,1,1,2
581,0.513,1,2,2,full,3,906,0,1,0,1,3,1,1,3
582,10.457,83,1,1,full,1,908,82,83,1,1,83,83,83,84
583,1.963,13,1,1,sparse,3,913,12,13,1,1,39,13,13,14
584,6.295,8,2,1,sparse,1,914,7,29,2,11,29,29,29,48
585,0.655,23,2,2,random,1,915,3,4,1,1,4,4,4,5
586,12.843,88,1,1,sparse,3,916,87,88,1,1,264,88,88,89
587,13.514,97,1,1,full,3,917,96,97,1,1,291,97,97,98
588,36.075,7,2,1,full,3,922,6,127,2,64,381,127,127,255
589,9.195,62,1,1,sparse,3,923,61,62,1,1,186,62,62,63
590,1.537,12,1,1,sparse,2,925,11,12,1,1,24,12,12,13
591,9.932,82,1,1,full,1,927,81,82,1,1,82,82,82,83
592,3.478,25,1,1,full,3,929,24,25,1,1,75,25,25,26
593,0.958,67,1,1,random,3,930,4,5,1,1,15,5,5,6
594,8.513,67,1,1,full,1,932,66,67,1,1,67,67,67,68
595,8.587,68,1,1,sparse,1,933,67,68,1,1,68,68,68,69
596,7.22,60,1,1,full,1,934,59,60,1,1,60,60,60,61
597,9.096,69,1,1,sparse,2,937,68,69,1,1,138,69,69,70
598,1.953,13,1,1,full,2,939,12,13,1,1,26,13,13,14
599,7.111,51,1,1,sparse,2,942,50,51,1,1,102,51,51,52
600,8.353,70,1,1,sparse,1,943,69,70,1,1,70,70,70,71
601,0.842,2,2,2,full,2,944,1,3,2,2,6,3,3,7
602,1.302,5,2,2,random,2,946,4,7,2,2,14,7,7,10
603,6.491,44,2,2,random,3,949,12,32,2,7,96,32,32,45
604,4.361,28,1,1,full,2,950,27,28,1,1,56,28,28,29
605,0.642,97,1,1,random,2,951,3,4,1,1,8,4,4,5
606,2.085,15,1,1,full,1,952,14,15,1,1,15,15,15,16
607,0.45,1,1,1,sparse,2,953,0,1,0,1,2,1,1,2
608,3.114,23,1,1,sparse,3,954,22,23,1,1,69,23,23,24
609,14.365,86,2,2,random,3,955,24,64,2,13,192,64,64,93
610,29.834,88,2,1,random,3,956,73,144,2,30,432,144,144,216
611,0.252,60,1,1,random,2,957,0,1,0,1,2,1,1,2
612,4.721,42,2,1,random,2,958,11,23,2,7,46,23,23,35
613,8.25,61,1,1,sparse,2,959,60,61,1,1,122,61,61,62
614,0.348,50,1,1,random,3,960,0,1,0,1,3,1,1,2
615,0.254,83,1,1,random,3,961,0,1,0,1,3,1,1,2
616,15.968,30,2,2,random,3,965,29,78,2,19,234,78,78,117
617,1.482,5,2,2,random,2,966,4,8,2,3,16,8,8,11
618,0.33,68,1,1,random,3,967,0,1,0,1,3,1,1,2
619,7.143,49,1,1,full,3,969,48,49,1,1,147,49,49,50
620,5.337,37,1,1,sparse,3,970,36,37,1,1,111,37,37,38
621,4.397,34,1,1,full,1,971,33,34,1,1,34,34,34,35
622,12.89,94,1,1,full,2,972,93,94,1,1,188,94,94,95
623,3.075,20,1,1,sparse,2,973,19,20,1,1,40,20,20,21
624,0.236,43,1,1,random,2,974,0,1,0,1,2,1,1,2
625,0.297,64,1,1,random,1,975,0,1,0,1,1,1,1,2
626,0.345,43,1,1,random,3,976,0,1,0,1,3,1,1,2
627,0.748,81,1,1,random,3,977,2,3,1,1,9,3,3,4
628,0.347,76,1,1,random,1,978,0,1,0,1,1,1,1,2
629,8.356,60,1,1,full,2,979,59,60,1,1,120,60,60,61
630,0.235,29,1,1,random,2,981,0,1,0,1,2,1,1,2
631,8.958,65,1,1,full,2,982,64,65,1,1,130,65,65,66
632,11.457,93,1,1,full,1,984,92,93,1,1,93,93,93,94
633,5.781,43,1,1,full,2,985,42,43,1,1,86,43,43,44
634,2.121,16,1,1,full,1,986,15,16,1,1,16,16,16,17
635,9.328,69,1,1,full,2,987,68,69,1,1,138,69,69,70
636,4.69,39,1,1,full,1,988,38,39,1,1,39,39,39,40
637,1.85,11,1,1,sparse,2,989,10,11,1,1,22,11,11,12
638,0.722,65,1,1,random,2,990,4,5,1,1,10,5,5,6
639,0.966,19,2,1,random,2,991,4,5,1,1,10,5,5,7
640,0.94,8,1,1,sparse,2,993,7,8,1,1,16,8,8,9
641,1.051,24,2,1,random,2,995,4,5,1,1,10,5,5,7
642,0.833,60,2,2,random,1,997,3,5,2,2,5,5,5,7
643,0.554,87,1,1,random,1,999,2,3,1,1,3,3,3,4
644,1.199,100,2,1,random,2,1000,3,5,2,2,10,5,5,8
645,1.274,8,1,1,sparse,2,1001,7,8,1,1,16,8,8,9
646,7.044,54,1,1,full,2,1004,53,54,1,1,108,54,54,55
647,0.275,45,1,1,random,1,1006,0,1,0,1,1,1,1,2
648,0.893,5,1,1,sparse,3,1007,4,5,1,1,15,5,5,6
649,3.843,24,1,1,full,3,1009,23,24,1,1,72,24,24,25
650,0.24,86,1,1,random,2,1010,0,1,0,1,2,1,1,2
651,0.6,47,2,1,random,1,1011,1,3,2,2,3,3,3,5
652,0.302,44,1,1,random,1,1012,0,1,0,1,1,1,1,2
653,0.469,66,1,1,random,1,1014,0,1,0,1,1,1,1,2
654,7.383,5,2,1,full,1,1019,4,31,2,16,31,31,31,63
655,0.242,15,1,1,random,3,1020,0,1,0,1,3,1,1,2
656,0.316,68,1,1,random,3,1021,0,1,0,1,3,1,1,2
657,0.605,3,2,2,random,3,1024,2,3,1,1,9,3,3,4
658,3.759,27,1,1,full,2,1025,26,27,1,1,54,27,27,28
659,0.891,4,2,2,random,3,1026,3,4,1,1,12,4,4,5
660,0.603,3,1,1,sparse,2,1027,2,3,1,1,6,3,3,4
661,7.314,8,2,1,sparse,1,1030,7,38,2,14,38,38,38,58
662,0.311,90,1,1,random,2,1031,0,1,0,1,2,1,1,2
663,1.516,50,2,1,random,1,1032,4,9,2,4,9,9,9,14
664,0.532,83,1,1,random,1,1033,2,3,1,1,3,3,3,4
665,0.79,5,1,1,full,2,1034,4,5,1,1,10,5,5,6
666,0.505,98,2,1,random,1,1035,1,2,1,1,2,2,2,4
667,6.921,54,1,1,full,1,1036,53,54,1,1,54,54,54,55
668,1.992,15,1,1,full,1,1038,14,15,1,1,15,15,15,16
669,11.303,87,1,1,sparse,1,1039,86,87,1,1,87,87,87,88
670,5.178,40,1,1,sparse,2,1040,39,40,1,1,80,40,40,41
671,0.336,57,1,1,random,1,1041,0,1,0,1,1,1,1,2
672,4.385,32,1,1,full,2,1042,31,32,1,1,64,32,32,33
673,0.934,75,2,2,random,1,1043,2,4,2,2,4,4,4,7
674,0.764,87,1,1,random,2,1045,3,4,1,1,8,4,4,5
675,1.104,60,2,1,random,2,1046,3,5,2,2,10,5,5,8
676,0.839,11,2,2,random,2,1047,6,7,1,1,14,7,7,8
677,0.959,42,2,2,random,1,1050,4,5,1,1,5,5,5,8
678,0.336,7,1,1,random,3,1051,0,1,0,1,3,1,1,2
679,2.392,20,1,1,full,2,1052,19,20,1,1,40,20,20,21
680,2.335,16,1,1,full,2,1054,15,16,1,1,32,16,16,17
681,1.892,12,1,1,sparse,3,1055,11,12,1,1,36,12,12,13
682,2.332,15,1,1,full,2,1056,14,15,1,1,30,15,15,16
683,0.552,72,1,1,random,1,1057,2,3,1,1,3,3,3,4
684,6.007,39,1,1,full,3,1058,38,39,1,1,117,39,39,40
685,1.056,6,1,1,full,3,1059,5,6,1,1,18,6,6,7
686,5.132,32,1,1,full,3,1060,31,32,1,1,96,32,32,33
687,2.135,15,1,1,sparse,3,1062,14,15,1,1,45,15,15,16
688,3.903,26,1,1,sparse,3,1063,25,26,1,1,78,26,26,27
689,4.035,32,1,1,sparse,1,1064,31,32,1,1,32,32,32,33
690,13.513,89,1,1,full,3,1065,88,89,1,1,267,89,89,90
691,0.902,2,2,2,full,2,1067,1,3,2,2,6,3,3,7
692,3.036,54,2,1,random,3,1068,10,16,2,5,48,16,16,24
693,5.828,46,1,1,full,1,1069,45,46,1,1,46,46,46,47
694,6.915,45,1,1,full,3,1070,44,45,1,1,135,45,45,46
695,6.526,42,1,1,sparse,3,1073,41,42,1,1,126,42,42,43
696,8.033,56,1,1,full,3,1075,55,56,1,1,168,56,56,57
697,0.303,46,1,1,random,3,1076,0,1,0,1,3,1,1,2
698,0.259,87,1,1,random,2,1077,0,1,0,1,2,1,1,2
699,0.359,13,1,1,random,3,1078,0,1,0,1,3,1,1,2
700,0.367,25,1,1,random,3,1082,0,1,0,1,3,1,1,2
701,0.734,28,2,2,random,2,1083,4,5,1,1,10,5,5,6
702,0.665,83,1,1,random,2,1084,3,4,1,1,8,4,4,5
703,0.368,26,1,1,random,1,1087,0,1,0,1,1,1,1,2
704,2.131,69,2,2,random,1,1088,7,12,2,4,12,12,12,17
705,1.657,41,2,2,random,2,1089,6,7,1,1,14,7,7,11
706,0.276,58,1,1,random,3,1090,0,1,0,1,3,1,1,2
707,5.927,47,1,1,sparse,1,1091,46,47,1,1,47,47,47,48
708,4.535,28,1,1,full,3,1095,27,28,1,1,84,28,28,29
709,1.505,82,2,1,random,2,1096,5,6,1,1,12,6,6,9
710,0.256,68,1,1,random,3,1097,0,1,0,1,3,1,1,2
711,7.6,52,1,1,sparse,3,1099,51,52,1,1,156,52,52,53
712,0.773,4,1,1,full,2,1100,3,4,1,1,8,4,4,5
713,0.378,98,1,1,random,3,1105,0,1,0,1,3,1,1,2
714,0.667,85,1,1,random,3,1107,2,3,1,1,9,3,3,4
715,6.633,50,1,1,sparse,1,1109,49,50,1,1,50,50,50,51
716,9.565,62,1,1,full,3,1110,61,62,1,1,186,62,62,63
717,3.58,28,1,1,sparse,1,1111,27,28,1,1,28,28,28,29
718,4.652,37,1,1,sparse,1,1112,36,37,1,1,37,37,37,38
719,0.658,4,1,1,full,3,1113,3,4,1,1,12,4,4,5
720,8.049,59,1,1,sparse,2,1117,58,59,1,1,118,59,59,60
721,4.585,30,1,1,sparse,3,1118,29,30,1,1,90,30,30,31
722,1.217,8,1,1,full,1,1119,7,8,1,1,8,8,8,9
723,10.003,77,1,1,full,1,1120,76,77,1,1,77,77,77,78
724,0.231,79,1,1,random,3,1121,0,1,0,1,3,1,1,2
725,0.306,60,1,1,random,3,1122,0,1,0,1,3,1,1,2
726,8.946,5,2,2,full,3,1124,4,31,2,16,93,31,31,63
727,4.619,35,1,1,full,2,1126,34,35,1,1,70,35,35,36
728,8.479,64,1,1,full,1,1127,63,64,1,1,64,64,64,65
729,1.522,10,1,1,full,3,1128,9,10,1,1,30,10,10,11
730,2.135,70,2,2,random,2,1130,8,12,2,2,24,12,12,17
731,0.321,1,1,1,sparse,2,1131,0,1,0,1,2,1,1,2
732,0.264,70,1,1,random,3,1132,0,1,0,1,3,1,1,2
733,0.894,6,1,1,sparse,1,1134,5,6,1,1,6,6,6,7
734,0.321,5,1,1,random,2,1136,0,1,0,1,2,1,1,2
735,7.026,52,1,1,sparse,2,1137,51,52,1,1,104,52,52,53
736,0.441,47,1,1,random,3,1140,0,1,0,1,3,1,1,2
737,0.353,52,1,1,random,1,1141,0,1,0,1,1,1,1,2
738,0.319,9,1,1,random,2,1142,0,1,0,1,2,1,1,2
739,12.139,86,1,1,sparse,3,1143,85,86,1,1,258,86,86,87
740,0.965,66,2,2,random,1,1144,2,4,2,2,4,4,4,7
741,2.941,57,2,1,random,3,1148,11,14,2,3,42,14,14,22
742,1.112,74,1,1,random,2,1149,6,7,1,1,14,7,7,8
743,0.335,18,1,1,random,3,1151,0,1,0,1,3,1,1,2
744,0.506,73,1,1,random,1,1152,2,3,1,1,3,3,3,4
745,8.8,69,1,1,sparse,2,1154,68,69,1,1,138,69,69,70
746,1.052,78,1,1,random,2,1156,5,6,1,1,12,6,6,7
747,0.29,57,1,1,random,2,1160,0,1,0,1,2,1,1,2
748,0.353,61,1,1,random,1,1162,0,1,0,1,1,1,1,2
749,1.292,8,1,1,sparse,2,1163,7,8,1,1,16,8,8,9
750,3.219,22,1,1,full,2,1164,21,22,1,1,44,22,22,23
751,11.307,84,1,1,full,2,1166,83,84,1,1,168,84,84,85
752,11.542,94,1,1,full,1,1167,93,94,1,1,94,94,94,95
753,11.28,78,1,1,sparse,3,1168,77,78,1,1,234,78,78,79
754,0.484,3,1,1,sparse,1,1169,2,3,1,1,3,3,3,4
755,0.976,6,1,1,full,2,1170,5,6,1,1,12,6,6,7
756,7.9,54,1,1,sparse,3,1173,53,54,1,1,162,54,54,55
757,1.33,56,2,2,random,1,1175,5,7,2,2,7,7,7,11
758,9.225,73,1,1,sparse,1,1176,72,73,1,1,73,73,73,74
759,1.465,77,2,2,random,2,1178,5,8,2,2,16,8,8,11
760,11.028,73,1,1,sparse,3,1179,72,73,1,1,219,73,73,74
761,11.465,50,2,2,random,2,1180,23,53,2,11,106,53,53,85
762,7.426,47,1,1,full,3,1181,46,47,1,1,141,47,47,48
763,11.688,87,1,1,full,2,1182,86,87,1,1,174,87,87,88
764,0.352,48,1,1,random,3,1183,0,1,0,1,3,1,1,2
765,8.649,66,1,1,full,1,1184,65,66,1,1,66,66,66,67
766,0.307,33,1,1,random,3,1185,0,1,0,1,3,1,1,2
767,0.67,75,1,1,random,2,1188,3,4,1,1,8,4,4,5
768,0.266,58,1,1,random,3,1190,0,1,0,1,3,1,1,2
769,0.668,96,2,2,random,1,1192,2,3,1,1,3,3,3,5
770,10.382,85,1,1,full,1,1197,84,85,1,1,85,85,85,86
771,0.262,96,1,1,random,1,1199,0,1,0,1,1,1,1,2
772,3.382,25,1,1,full,2,1201,24,25,1,1,50,25,25,26
773,0.895,43,2,2,random,1,1206,3,5,2,2,5,5,5,8
774,0.302,92,1,1,random,1,1207,0,1,0,1,1,1,1,2
775,0.29,4,1,1,random,2,1208,0,1,0,1,2,1,1,2
776,0.814,70,1,1,random,2,1209,4,5,1,1,10,5,5,6
777,42.8,66,2,1,random,3,1213,53,197,2,44,591,197,197,296
778,0.362,36,1,1,random,3,1214,0,1,0,1,3,1,1,2
779,6.685,57,2,1,random,3,1215,16,33,2,7,99,33,33,49
780,8.723,69,1,1,full,1,1216,68,69,1,1,69,69,69,70
781,0.31,7,1,1,random,3,1217,0,1,0,1,3,1,1,2
782,8.829,70,1,1,sparse,1,1218,69,70,1,1,70,70,70,71
783,1.154,68,2,1,random,3,1219,2,3,1,1,9,3,3,6
784,4.503,35,2,1,random,1,1220,17,26,2,6,26,26,26,37
785,2.073,14,1,1,full,2,1224,13,14,1,1,28,14,14,15
786,36.158,49,2,2,random,1,1225,34,203,2,47,203,203,203,300
787,0.396,59,1,1,random,2,1226,0,1,0,1,2,1,1,2
788,9.12,79,1,1,sparse,1,1227,78,79,1,1,79,79,79,80
789,0.426,16,2,1,random,2,1228,1,2,1,1,4,2,2,3
790,1.027,17,2,1,random,2,1229,5,6,1,1,12,6,6,9
791,7.12,49,2,1,random,3,1231,15,34,2,7,102,34,34,52
792,0.553,74,1,1,random,1,1232,2,3,1,1,3,3,3,4
793,32.284,89,2,2,random,1,1235,38,171,2,39,171,171,171,253
794,26.452,69,2,2,random,3,1236,38,122,2,27,366,122,122,188
795,0.416,4,2,1,random,3,1238,1,2,1,1,6,2,2,3
796,0.736,78,2,1,random,2,1241,2,3,1,1,6,3,3,5
797,4.782,94,2,1,random,3,1243,9,23,2,6,69,23,23,34
