repo_index,generation_time_sec,input_depth,input_max_branch,input_min_branch,input_tree_type,input_num_roa,input_seed,depth,num_ca,max_branch,leaf_count,num_roa,num_mft,num_crl,num_cert
399,3.848,26,1,1,sparse,3,636,25,26,1,1,78,26,26,27
400,8.003,63,1,1,full,1,637,62,63,1,1,63,63,63,64
401,10.794,81,1,1,sparse,2,638,80,81,1,1,162,81,81,82
402,2.241,91,2,1,random,1,639,3,10,2,4,10,10,10,18
403,1.937,3,2,1,full,2,640,2,7,2,4,14,7,7,15
404,0.225,49,1,1,random,2,641,0,1,0,1,2,1,1,2
405,3.614,26,1,1,full,2,645,25,26,1,1,52,26,26,27
406,1.476,85,2,1,random,2,647,4,7,2,2,14,7,7,10
407,10.229,83,1,1,sparse,1,648,82,83,1,1,83,83,83,84
408,0.463,46,1,1,random,3,649,0,1,0,1,3,1,1,2
409,0.232,41,1,1,random,2,650,0,1,0,1,2,1,1,2
410,1.153,6,1,1,full,3,651,5,6,1,1,18,6,6,7
411,40.085,95,2,1,random,2,653,73,196,2,41,392,196,196,304
412,0.776,5,1,1,full,1,655,4,5,1,1,5,5,5,6
413,2.608,77,2,2,random,2,657,10,14,2,3,28,14,14,19
414,1.76,3,2,2,full,1,660,2,7,2,4,7,7,7,15
415,11.052,82,1,1,full,2,662,81,82,1,1,164,82,82,83
416,12.844,89,1,1,full,3,663,88,89,1,1,267,89,89,90
417,45.246,92,2,1,random,2,664,47,226,2,55,452,226,226,338
418,0.592,67,1,1,random,1,665,2,3,1,1,3,3,3,4
419,3.099,59,2,2,random,3,666,9,14,2,3,42,14,14,22
420,2.052,14,2,2,random,2,667,7,12,2,2,24,12,12,16
421,0.315,60,1,1,random,1,668,0,1,0,1,1,1,1,2
422,36.561,39,2,1,random,2,669,38,184,2,40,368,184,184,273
423,2.011,73,2,1,random,1,670,6,9,2,2,9,9,9,13
424,10.082,76,1,1,sparse,2,671,75,76,1,1,152,76,76,77
425,0.603,3,1,1,sparse,1,672,2,3,1,1,3,3,3,4
426,0.773,68,2,2,random,1,673,2,3,1,1,3,3,3,5
427,6.659,52,1,1,full,3,674,51,52,1,1,156,52,52,53
428,17.27,27,2,2,random,3,675,26,82,2,21,246,82,82,121
429,4.572,4,2,2,sparse,2,676,3,15,2,8,30,15,15,31
430,10.304,81,1,1,sparse,1,677,80,81,1,1,81,81,81,82
431,0.288,15,2,1,random,1,678,1,2,1,1,2,2,2,3
432,1.352,53,2,1,random,2,681,3,7,2,3,14,7,7,10
433,8.557,68,1,1,sparse,1,682,67,68,1,1,68,68,68,69
434,6.916,51,1,1,full,1,683,50,51,1,1,51,51,51,52
435,4.827,39,1,1,full,2,685,38,39,1,1,78,39,39,40
436,5.956,52,1,1,sparse,1,687,51,52,1,1,52,52,52,53
437,1.252,95,2,2,random,1,688,3,6,2,2,6,6,6,10
438,10.811,78,1,1,full,2,689,77,78,1,1,156,78,78,79
439,4.776,42,2,1,random,3,690,11,19,2,5,57,19,19,32
440,11.673,89,1,1,full,2,691,88,89,1,1,178,89,89,90
441,0.758,4,1,1,sparse,1,692,3,4,1,1,4,4,4,5
442,8.619,62,1,1,full,2,693,61,62,1,1,124,62,62,63
443,5.883,43,1,1,sparse,2,695,42,43,1,1,86,43,43,44
444,3.628,22,1,1,sparse,3,696,21,22,1,1,66,22,22,23
445,2.091,18,1,1,sparse,1,697,17,18,1,1,18,18,18,19
446,11.743,47,2,2,random,1,698,23,62,2,15,62,62,62,91
447,6.078,47,1,1,sparse,1,699,46,47,1,1,47,47,47,48
448,2.816,22,1,1,sparse,1,700,21,22,1,1,22,22,22,23
449,13.116,98,1,1,full,2,702,97,98,1,1,196,98,98,99
450,0.38,7,2,1,random,3,703,1,2,1,1,6,2,2,3
451,1.91,80,2,2,random,2,704,6,11,2,3,22,11,11,16
452,21.311,100,2,1,random,2,705,34,108,2,24,216,108,108,161
453,1.968,3,2,2,sparse,1,707,2,7,2,4,7,7,7,15
454,24.312,49,2,1,random,2,710,32,123,2,22,246,123,123,184
455,10.531,50,2,2,random,3,713,14,44,2,10,132,44,44,70
456,0.386,99,1,1,random,1,714,0,1,0,1,1,1,1,2
457,8.165,66,1,1,full,1,715,65,66,1,1,66,66,66,67
458,0.372,31,1,1,random,1,717,0,1,0,1,1,1,1,2
459,0.223,34,1,1,random,1,718,0,1,0,1,1,1,1,2
460,4.688,36,1,1,sparse,2,719,35,36,1,1,72,36,36,37
461,11.581,96,1,1,sparse,1,720,95,96,1,1,96,96,96,97
462,0.294,79,1,1,random,3,722,0,1,0,1,3,1,1,2
463,0.295,70,1,1,random,1,723,0,1,0,1,1,1,1,2
464,10.506,68,1,1,sparse,3,727,67,68,1,1,204,68,68,69
465,3.661,6,2,1,sparse,1,728,5,19,2,8,19,19,19,31
466,5.906,39,1,1,sparse,3,730,38,39,1,1,117,39,39,40
467,12.476,93,1,1,full,2,731,92,93,1,1,186,93,93,94
468,12.32,85,1,1,sparse,3,732,84,85,1,1,255,85,85,86
469,7.517,55,1,1,sparse,2,735,54,55,1,1,110,55,55,56
470,4.303,33,1,1,full,2,736,32,33,1,1,66,33,33,34
471,0.307,1,1,1,full,1,737,0,1,0,1,1,1,1,2
472,2.839,21,1,1,sparse,1,738,20,21,1,1,21,21,21,22
473,9.434,74,1,1,full,1,740,73,74,1,1,74,74,74,75
474,0.267,29,1,1,random,2,741,0,1,0,1,2,1,1,2
475,0.39,55,1,1,random,3,746,0,1,0,1,3,1,1,2
476,0.268,39,1,1,random,2,747,0,1,0,1,2,1,1,2
477,0.281,10,1,1,random,2,748,0,1,0,1,2,1,1,2
478,0.603,97,1,1,random,3,751,3,4,1,1,12,4,4,5
479,0.402,67,1,1,random,1,752,2,3,1,1,3,3,3,4
480,0.95,98,2,1,random,3,753,2,3,1,1,9,3,3,6
481,6.887,67,2,2,random,1,755,22,39,2,7,39,39,39,58
482,6.656,51,1,1,full,2,757,50,51,1,1,102,51,51,52
483,5.543,43,1,1,sparse,2,758,42,43,1,1,86,43,43,44
484,1.151,8,1,1,full,2,759,7,8,1,1,16,8,8,9
485,2.429,18,1,1,full,1,760,17,18,1,1,18,18,18,19
486,4.344,29,1,1,sparse,2,761,28,29,1,1,58,29,29,30
487,0.446,82,2,1,random,1,762,1,2,1,1,2,2,2,4
488,10.296,80,1,1,full,1,763,79,80,1,1,80,80,80,81
489,0.373,86,1,1,random,3,764,0,1,0,1,3,1,1,2
490,0.419,5,2,1,random,2,765,1,2,1,1,4,2,2,3
491,0.284,36,1,1,random,2,766,0,1,0,1,2,1,1,2
492,12.79,93,1,1,sparse,2,767,92,93,1,1,186,93,93,94
493,0.58,12,2,2,random,1,768,3,4,1,1,4,4,4,5
494,0.417,2,1,1,sparse,2,769,1,2,1,1,4,2,2,3
495,7.109,49,1,1,full,3,770,48,49,1,1,147,49,49,50
496,0.304,49,1,1,random,2,771,0,1,0,1,2,1,1,2
497,5.545,39,1,1,sparse,2,774,38,39,1,1,78,39,39,40
498,8.198,63,1,1,sparse,2,775,62,63,1,1,126,63,63,64
499,5.184,58,2,1,random,1,776,13,26,2,7,26,26,26,44
500,25.489,30,2,2,random,3,777,29,115,2,29,345,115,115,174
501,0.415,6,2,1,random,3,778,1,2,1,1,6,2,2,3
502,9.363,73,1,1,sparse,1,779,72,73,1,1,73,73,73,74
503,1.701,26,2,1,random,1,780,5,9,2,3,9,9,9,14
504,3.743,28,1,1,full,2,781,27,28,1,1,56,28,28,29
505,1.783,86,1,1,random,3,782,10,11,1,1,33,11,11,12
506,0.3,71,1,1,random,2,783,0,1,0,1,2,1,1,2
507,7.233,56,1,1,full,2,784,55,56,1,1,112,56,56,57
508,0.325,66,1,1,random,3,785,0,1,0,1,3,1,1,2
509,6.095,48,1,1,sparse,1,786,47,48,1,1,48,48,48,49
510,0.41,76,2,1,random,1,788,1,2,1,1,2,2,2,4
511,8.926,62,1,1,full,2,789,61,62,1,1,124,62,62,63
512,10.55,87,1,1,full,1,791,86,87,1,1,87,87,87,88
513,2.01,74,2,1,random,3,792,4,8,2,3,24,8,8,15
514,0.295,40,1,1,random,2,794,0,1,0,1,2,1,1,2
515,3.352,86,2,1,random,2,800,7,17,2,4,34,17,17,25
516,2.096,14,1,1,full,2,801,13,14,1,1,28,14,14,15
517,0.678,71,1,1,random,2,802,3,4,1,1,8,4,4,5
518,1.988,14,1,1,sparse,2,803,13,14,1,1,28,14,14,15
519,0.803,62,2,1,random,1,804,2,4,2,2,4,4,4,7
520,9.138,64,1,1,sparse,2,805,63,64,1,1,128,64,64,65
521,8.063,59,1,1,sparse,2,806,58,59,1,1,118,59,59,60
522,6.961,48,1,1,full,2,807,47,48,1,1,96,48,48,49
523,5.082,7,2,1,sparse,2,809,6,25,2,8,50,25,25,36
524,1.847,12,1,1,full,1,811,11,12,1,1,12,12,12,13
525,1.79,5,2,2,random,3,812,4,8,2,3,24,8,8,12
526,0.294,17,1,1,random,2,813,0,1,0,1,2,1,1,2
527,10.778,77,1,1,full,3,814,76,77,1,1,231,77,77,78
528,0.49,2,2,1,sparse,2,815,1,2,1,1,4,2,2,4
529,0.422,21,1,1,random,1,816,0,1,0,1,1,1,1,2
530,0.336,47,1,1,random,2,819,0,1,0,1,2,1,1,2
531,0.585,73,2,2,random,1,821,2,3,1,1,3,3,3,5
532,6.691,44,1,1,full,3,823,43,44,1,1,132,44,44,45
533,10.689,83,1,1,full,1,824,82,83,1,1,83,83,83,84
534,0.775,71,2,2,random,1,826,2,3,1,1,3,3,3,5
535,4.252,26,1,1,full,3,828,25,26,1,1,78,26,26,27
536,0.269,14,1,1,random,2,830,0,1,0,1,2,1,1,2
537,3.374,94,2,1,random,3,832,7,15,2,4,45,15,15,23
538,4.698,38,1,1,sparse,1,834,37,38,1,1,38,38,38,39
539,11.382,79,1,1,full,3,835,78,79,1,1,237,79,79,80
540,6.505,53,1,1,full,1,836,52,53,1,1,53,53,53,54
541,9.67,80,1,1,sparse,1,839,79,80,1,1,80,80,80,81
542,7.643,9,2,1,sparse,1,842,8,44,2,13,44,44,44,63
543,12.403,86,1,1,sparse,3,843,85,86,1,1,258,86,86,87
544,11.429,83,1,1,sparse,3,844,82,83,1,1,249,83,83,84
545,5.315,8,2,1,sparse,1,845,7,29,2,9,29,29,29,44
546,1.663,14,1,1,full,1,846,13,14,1,1,14,14,14,15
547,0.243,1,1,1,random,1,849,0,1,0,1,1,1,1,2
548,3.68,75,2,2,random,2,851,7,19,2,5,38,19,19,30
549,0.732,79,1,1,random,2,852,4,5,1,1,10,5,5,6
550,3.899,28,1,1,sparse,1,856,27,28,1,1,28,28,28,29
551,14.052,62,2,1,random,2,857,15,69,2,15,138,69,69,107
552,9.379,68,1,1,full,2,858,67,68,1,1,136,68,68,69
553,10.244,74,1,1,full,3,859,73,74,1,1,222,74,74,75
554,2.519,18,1,1,full,3,860,17,18,1,1,54,18,18,19
555,10.019,73,1,1,full,1,862,72,73,1,1,73,73,73,74
556,0.907,40,2,1,random,3,864,2,4,2,2,12,4,4,7
557,7.473,52,1,1,sparse,1,865,51,52,1,1,52,52,52,53
558,2.224,16,1,1,full,2,866,15,16,1,1,32,16,16,17
559,0.561,99,1,1,random,1,867,2,3,1,1,3,3,3,4
560,7.894,52,1,1,sparse,3,868,51,52,1,1,156,52,52,53
561,6.038,45,1,1,sparse,1,871,44,45,1,1,45,45,45,46
562,23.237,71,2,1,random,2,872,38,114,2,25,228,114,114,172
563,11.67,19,2,2,random,1,873,18,68,2,19,68,68,68,102
564,0.73,67,1,1,random,1,874,2,3,1,1,3,3,3,4
565,0.632,92,1,1,random,2,876,3,4,1,1,8,4,4,5
566,0.391,29,2,1,random,2,877,1,2,1,1,4,2,2,3
567,1.235,70,2,2,random,2,878,3,5,2,2,10,5,5,8
568,2.217,14,1,1,sparse,3,880,13,14,1,1,42,14,14,15
569,0.677,2,2,1,sparse,3,882,1,2,1,1,6,2,2,4
570,0.303,72,1,1,random,3,883,0,1,0,1,3,1,1,2
571,12.792,87,1,1,full,3,884,86,87,1,1,261,87,87,88
572,0.751,48,2,1,random,2,885,2,4,2,2,8,4,4,6
573,3.327,11,2,2,random,2,888,10,19,2,5,38,19,19,27
574,12.049,82,1,1,full,3,889,81,82,1,1,246,82,82,83
575,1.652,7,2,2,random,3,890,6,7,1,1,21,7,7,10
576,1.766,29,2,1,random,3,892,6,8,2,2,24,8,8,13
577,12.424,83,1,1,full,3,895,82,83,1,1,249,83,83,84
578,0.414,26,1,1,random,3,896,0,1,0,1,3,1,1,2
579,0.363,7,1,1,random,2,897,0,1,0,1,2,1,1,2
580,0.208,54,1,1,random,1,898,0,1,0,1,1,1,1,2
581,0.269,17,1,1,random,1,899,0,1,0,1,1,1,1,2
582,11.775,80,1,1,full,3,900,79,80,1,1,240,80,80,81
583,0.275,6,1,1,random,1,903,0,1,0,1,1,1,1,2
584,0.417,1,2,2,full,3,906,0,1,0,1,3,1,1,3
585,10.303,83,1,1,full,1,908,82,83,1,1,83,83,83,84
586,2.047,13,1,1,sparse,3,913,12,13,1,1,39,13,13,14
587,5.983,8,2,1,sparse,1,914,7,29,2,11,29,29,29,48
588,0.633,23,2,2,random,1,915,3,4,1,1,4,4,4,5
589,13.169,88,1,1,sparse,3,916,87,88,1,1,264,88,88,89
590,14.526,97,1,1,full,3,917,96,97,1,1,291,97,97,98
591,35.739,7,2,1,full,3,922,6,127,2,64,381,127,127,255
592,8.717,62,1,1,sparse,3,923,61,62,1,1,186,62,62,63
593,1.63,12,1,1,sparse,2,925,11,12,1,1,24,12,12,13
594,9.804,82,1,1,full,1,927,81,82,1,1,82,82,82,83
595,3.756,25,1,1,full,3,929,24,25,1,1,75,25,25,26
596,0.827,67,1,1,random,3,930,4,5,1,1,15,5,5,6
597,7.966,67,1,1,full,1,932,66,67,1,1,67,67,67,68
598,8.173,68,1,1,sparse,1,933,67,68,1,1,68,68,68,69
599,7.657,60,1,1,full,1,934,59,60,1,1,60,60,60,61
600,9.263,69,1,1,sparse,2,937,68,69,1,1,138,69,69,70
601,1.844,13,1,1,full,2,939,12,13,1,1,26,13,13,14
602,6.96,51,1,1,sparse,2,942,50,51,1,1,102,51,51,52
603,8.533,70,1,1,sparse,1,943,69,70,1,1,70,70,70,71
604,0.973,2,2,2,full,2,944,1,3,2,2,6,3,3,7
605,1.34,5,2,2,random,2,946,4,7,2,2,14,7,7,10
606,6.478,44,2,2,random,3,949,12,32,2,7,96,32,32,45
607,3.952,28,1,1,full,2,950,27,28,1,1,56,28,28,29
608,0.66,97,1,1,random,2,951,3,4,1,1,8,4,4,5
609,1.871,15,1,1,full,1,952,14,15,1,1,15,15,15,16
610,0.262,1,1,1,sparse,2,953,0,1,0,1,2,1,1,2
611,3.707,23,1,1,sparse,3,954,22,23,1,1,69,23,23,24
612,13.849,86,2,2,random,3,955,24,64,2,13,192,64,64,93
613,30.704,88,2,1,random,3,956,73,144,2,30,432,144,144,216
614,0.398,60,1,1,random,2,957,0,1,0,1,2,1,1,2
615,5.067,42,2,1,random,2,958,11,23,2,7,46,23,23,35
616,8.395,61,1,1,sparse,2,959,60,61,1,1,122,61,61,62
617,0.287,50,1,1,random,3,960,0,1,0,1,3,1,1,2
618,0.251,83,1,1,random,3,961,0,1,0,1,3,1,1,2
619,16.642,30,2,2,random,3,965,29,78,2,19,234,78,78,117
620,1.746,5,2,2,random,2,966,4,8,2,3,16,8,8,11
621,0.353,68,1,1,random,3,967,0,1,0,1,3,1,1,2
622,7.451,49,1,1,full,3,969,48,49,1,1,147,49,49,50
623,5.343,37,1,1,sparse,3,970,36,37,1,1,111,37,37,38
624,4.49,34,1,1,full,1,971,33,34,1,1,34,34,34,35
625,12.452,94,1,1,full,2,972,93,94,1,1,188,94,94,95
626,2.713,20,1,1,sparse,2,973,19,20,1,1,40,20,20,21
627,0.238,43,1,1,random,2,974,0,1,0,1,2,1,1,2
628,0.233,64,1,1,random,1,975,0,1,0,1,1,1,1,2
629,0.229,43,1,1,random,3,976,0,1,0,1,3,1,1,2
630,0.697,81,1,1,random,3,977,2,3,1,1,9,3,3,4
631,0.304,76,1,1,random,1,978,0,1,0,1,1,1,1,2
632,8.227,60,1,1,full,2,979,59,60,1,1,120,60,60,61
633,0.205,29,1,1,random,2,981,0,1,0,1,2,1,1,2
634,8.729,65,1,1,full,2,982,64,65,1,1,130,65,65,66
635,11.999,93,1,1,full,1,984,92,93,1,1,93,93,93,94
636,5.853,43,1,1,full,2,985,42,43,1,1,86,43,43,44
637,2.096,16,1,1,full,1,986,15,16,1,1,16,16,16,17
638,9.019,69,1,1,full,2,987,68,69,1,1,138,69,69,70
639,4.867,39,1,1,full,1,988,38,39,1,1,39,39,39,40
640,1.715,11,1,1,sparse,2,989,10,11,1,1,22,11,11,12
641,0.901,65,1,1,random,2,990,4,5,1,1,10,5,5,6
642,0.905,19,2,1,random,2,991,4,5,1,1,10,5,5,7
643,1.174,8,1,1,sparse,2,993,7,8,1,1,16,8,8,9
644,0.836,24,2,1,random,2,995,4,5,1,1,10,5,5,7
645,0.856,60,2,2,random,1,997,3,5,2,2,5,5,5,7
646,0.45,87,1,1,random,1,999,2,3,1,1,3,3,3,4
647,1.029,100,2,1,random,2,1000,3,5,2,2,10,5,5,8
648,1.187,8,1,1,sparse,2,1001,7,8,1,1,16,8,8,9
649,7.643,54,1,1,full,2,1004,53,54,1,1,108,54,54,55
650,0.226,45,1,1,random,1,1006,0,1,0,1,1,1,1,2
651,0.845,5,1,1,sparse,3,1007,4,5,1,1,15,5,5,6
652,3.817,24,1,1,full,3,1009,23,24,1,1,72,24,24,25
653,0.258,86,1,1,random,2,1010,0,1,0,1,2,1,1,2
654,0.568,47,2,1,random,1,1011,1,3,2,2,3,3,3,5
655,0.3,44,1,1,random,1,1012,0,1,0,1,1,1,1,2
656,0.232,66,1,1,random,1,1014,0,1,0,1,1,1,1,2
657,7.608,5,2,1,full,1,1019,4,31,2,16,31,31,31,63
658,0.393,15,1,1,random,3,1020,0,1,0,1,3,1,1,2
659,0.438,68,1,1,random,3,1021,0,1,0,1,3,1,1,2
660,0.556,3,2,2,random,3,1024,2,3,1,1,9,3,3,4
661,3.753,27,1,1,full,2,1025,26,27,1,1,54,27,27,28
662,0.846,4,2,2,random,3,1026,3,4,1,1,12,4,4,5
663,0.523,3,1,1,sparse,2,1027,2,3,1,1,6,3,3,4
664,6.983,8,2,1,sparse,1,1030,7,38,2,14,38,38,38,58
665,0.303,90,1,1,random,2,1031,0,1,0,1,2,1,1,2
666,1.832,50,2,1,random,1,1032,4,9,2,4,9,9,9,14
667,0.558,83,1,1,random,1,1033,2,3,1,1,3,3,3,4
668,0.93,5,1,1,full,2,1034,4,5,1,1,10,5,5,6
669,0.391,98,2,1,random,1,1035,1,2,1,1,2,2,2,4
670,6.75,54,1,1,full,1,1036,53,54,1,1,54,54,54,55
671,1.974,15,1,1,full,1,1038,14,15,1,1,15,15,15,16
672,10.114,87,1,1,sparse,1,1039,86,87,1,1,87,87,87,88
673,5.406,40,1,1,sparse,2,1040,39,40,1,1,80,40,40,41
674,0.238,57,1,1,random,1,1041,0,1,0,1,1,1,1,2
675,4.311,32,1,1,full,2,1042,31,32,1,1,64,32,32,33
676,0.761,75,2,2,random,1,1043,2,4,2,2,4,4,4,7
677,0.708,87,1,1,random,2,1045,3,4,1,1,8,4,4,5
678,1.106,60,2,1,random,2,1046,3,5,2,2,10,5,5,8
679,1.211,11,2,2,random,2,1047,6,7,1,1,14,7,7,8
680,0.983,42,2,2,random,1,1050,4,5,1,1,5,5,5,8
681,0.361,7,1,1,random,3,1051,0,1,0,1,3,1,1,2
682,2.658,20,1,1,full,2,1052,19,20,1,1,40,20,20,21
683,2.469,16,1,1,full,2,1054,15,16,1,1,32,16,16,17
684,1.739,12,1,1,sparse,3,1055,11,12,1,1,36,12,12,13
685,1.989,15,1,1,full,2,1056,14,15,1,1,30,15,15,16
686,0.717,72,1,1,random,1,1057,2,3,1,1,3,3,3,4
687,6.094,39,1,1,full,3,1058,38,39,1,1,117,39,39,40
688,0.969,6,1,1,full,3,1059,5,6,1,1,18,6,6,7
689,5.243,32,1,1,full,3,1060,31,32,1,1,96,32,32,33
690,2.517,15,1,1,sparse,3,1062,14,15,1,1,45,15,15,16
691,3.991,26,1,1,sparse,3,1063,25,26,1,1,78,26,26,27
692,3.819,32,1,1,sparse,1,1064,31,32,1,1,32,32,32,33
693,12.871,89,1,1,full,3,1065,88,89,1,1,267,89,89,90
694,0.991,2,2,2,full,2,1067,1,3,2,2,6,3,3,7
695,3.481,54,2,1,random,3,1068,10,16,2,5,48,16,16,24
696,6.027,46,1,1,full,1,1069,45,46,1,1,46,46,46,47
697,6.608,45,1,1,full,3,1070,44,45,1,1,135,45,45,46
698,6.199,42,1,1,sparse,3,1073,41,42,1,1,126,42,42,43
699,8.89,56,1,1,full,3,1075,55,56,1,1,168,56,56,57
700,0.28,46,1,1,random,3,1076,0,1,0,1,3,1,1,2
701,0.217,87,1,1,random,2,1077,0,1,0,1,2,1,1,2
702,0.242,13,1,1,random,3,1078,0,1,0,1,3,1,1,2
703,0.309,25,1,1,random,3,1082,0,1,0,1,3,1,1,2
704,0.9,28,2,2,random,2,1083,4,5,1,1,10,5,5,6
705,0.608,83,1,1,random,2,1084,3,4,1,1,8,4,4,5
706,0.255,26,1,1,random,1,1087,0,1,0,1,1,1,1,2
707,1.937,69,2,2,random,1,1088,7,12,2,4,12,12,12,17
708,1.446,41,2,2,random,2,1089,6,7,1,1,14,7,7,11
709,0.304,58,1,1,random,3,1090,0,1,0,1,3,1,1,2
710,5.869,47,1,1,sparse,1,1091,46,47,1,1,47,47,47,48
711,4.187,28,1,1,full,3,1095,27,28,1,1,84,28,28,29
712,1.5,82,2,1,random,2,1096,5,6,1,1,12,6,6,9
713,0.29,68,1,1,random,3,1097,0,1,0,1,3,1,1,2
714,7.157,52,1,1,sparse,3,1099,51,52,1,1,156,52,52,53
715,0.66,4,1,1,full,2,1100,3,4,1,1,8,4,4,5
716,0.234,98,1,1,random,3,1105,0,1,0,1,3,1,1,2
717,0.607,85,1,1,random,3,1107,2,3,1,1,9,3,3,4
718,6.868,50,1,1,sparse,1,1109,49,50,1,1,50,50,50,51
719,8.814,62,1,1,full,3,1110,61,62,1,1,186,62,62,63
720,3.521,28,1,1,sparse,1,1111,27,28,1,1,28,28,28,29
721,5.234,37,1,1,sparse,1,1112,36,37,1,1,37,37,37,38
722,0.644,4,1,1,full,3,1113,3,4,1,1,12,4,4,5
723,7.687,59,1,1,sparse,2,1117,58,59,1,1,118,59,59,60
724,4.46,30,1,1,sparse,3,1118,29,30,1,1,90,30,30,31
725,0.953,8,1,1,full,1,1119,7,8,1,1,8,8,8,9
726,9.507,77,1,1,full,1,1120,76,77,1,1,77,77,77,78
727,0.42,79,1,1,random,3,1121,0,1,0,1,3,1,1,2
728,0.306,60,1,1,random,3,1122,0,1,0,1,3,1,1,2
729,9.743,5,2,2,full,3,1124,4,31,2,16,93,31,31,63
730,5.003,35,1,1,full,2,1126,34,35,1,1,70,35,35,36
731,8.949,64,1,1,full,1,1127,63,64,1,1,64,64,64,65
732,1.566,10,1,1,full,3,1128,9,10,1,1,30,10,10,11
733,2.194,70,2,2,random,2,1130,8,12,2,2,24,12,12,17
734,0.325,1,1,1,sparse,2,1131,0,1,0,1,2,1,1,2
735,0.367,70,1,1,random,3,1132,0,1,0,1,3,1,1,2
736,0.813,6,1,1,sparse,1,1134,5,6,1,1,6,6,6,7
737,0.25,5,1,1,random,2,1136,0,1,0,1,2,1,1,2
738,8.016,52,1,1,sparse,2,1137,51,52,1,1,104,52,52,53
739,0.242,47,1,1,random,3,1140,0,1,0,1,3,1,1,2
740,0.419,52,1,1,random,1,1141,0,1,0,1,1,1,1,2
741,0.319,9,1,1,random,2,1142,0,1,0,1,2,1,1,2
742,12.624,86,1,1,sparse,3,1143,85,86,1,1,258,86,86,87
743,0.979,66,2,2,random,1,1144,2,4,2,2,4,4,4,7
744,3.658,57,2,1,random,3,1148,11,14,2,3,42,14,14,22
745,0.859,74,1,1,random,2,1149,6,7,1,1,14,7,7,8
746,0.399,18,1,1,random,3,1151,0,1,0,1,3,1,1,2
747,0.632,73,1,1,random,1,1152,2,3,1,1,3,3,3,4
748,9.474,69,1,1,sparse,2,1154,68,69,1,1,138,69,69,70
749,0.97,78,1,1,random,2,1156,5,6,1,1,12,6,6,7
750,0.3,57,1,1,random,2,1160,0,1,0,1,2,1,1,2
751,0.285,61,1,1,random,1,1162,0,1,0,1,1,1,1,2
752,1.331,8,1,1,sparse,2,1163,7,8,1,1,16,8,8,9
753,3.344,22,1,1,full,2,1164,21,22,1,1,44,22,22,23
754,11.691,84,1,1,full,2,1166,83,84,1,1,168,84,84,85
755,11.348,94,1,1,full,1,1167,93,94,1,1,94,94,94,95
756,11.633,78,1,1,sparse,3,1168,77,78,1,1,234,78,78,79
757,0.364,3,1,1,sparse,1,1169,2,3,1,1,3,3,3,4
758,0.793,6,1,1,full,2,1170,5,6,1,1,12,6,6,7
759,8.054,54,1,1,sparse,3,1173,53,54,1,1,162,54,54,55
760,1.367,56,2,2,random,1,1175,5,7,2,2,7,7,7,11
761,9.08,73,1,1,sparse,1,1176,72,73,1,1,73,73,73,74
762,1.332,77,2,2,random,2,1178,5,8,2,2,16,8,8,11
763,10.532,73,1,1,sparse,3,1179,72,73,1,1,219,73,73,74
764,11.123,50,2,2,random,2,1180,23,53,2,11,106,53,53,85
765,6.698,47,1,1,full,3,1181,46,47,1,1,141,47,47,48
766,12.175,87,1,1,full,2,1182,86,87,1,1,174,87,87,88
767,0.37,48,1,1,random,3,1183,0,1,0,1,3,1,1,2
768,8.912,66,1,1,full,1,1184,65,66,1,1,66,66,66,67
769,0.365,33,1,1,random,3,1185,0,1,0,1,3,1,1,2
770,0.619,75,1,1,random,2,1188,3,4,1,1,8,4,4,5
771,0.355,58,1,1,random,3,1190,0,1,0,1,3,1,1,2
772,0.66,96,2,2,random,1,1192,2,3,1,1,3,3,3,5
773,10.845,85,1,1,full,1,1197,84,85,1,1,85,85,85,86
774,0.262,96,1,1,random,1,1199,0,1,0,1,1,1,1,2
775,3.793,25,1,1,full,2,1201,24,25,1,1,50,25,25,26
776,0.989,43,2,2,random,1,1206,3,5,2,2,5,5,5,8
777,0.275,92,1,1,random,1,1207,0,1,0,1,1,1,1,2
778,0.331,4,1,1,random,2,1208,0,1,0,1,2,1,1,2
779,0.766,70,1,1,random,2,1209,4,5,1,1,10,5,5,6
780,41.462,66,2,1,random,3,1213,53,197,2,44,591,197,197,296
781,0.264,36,1,1,random,3,1214,0,1,0,1,3,1,1,2
782,6.831,57,2,1,random,3,1215,16,33,2,7,99,33,33,49
783,9.119,69,1,1,full,1,1216,68,69,1,1,69,69,69,70
784,0.28,7,1,1,random,3,1217,0,1,0,1,3,1,1,2
785,8.864,70,1,1,sparse,1,1218,69,70,1,1,70,70,70,71
786,0.81,68,2,1,random,3,1219,2,3,1,1,9,3,3,6
787,4.642,35,2,1,random,1,1220,17,26,2,6,26,26,26,37
788,1.732,14,1,1,full,2,1224,13,14,1,1,28,14,14,15
789,36.681,49,2,2,random,1,1225,34,203,2,47,203,203,203,300
790,0.27,59,1,1,random,2,1226,0,1,0,1,2,1,1,2
791,9.526,79,1,1,sparse,1,1227,78,79,1,1,79,79,79,80
792,0.443,16,2,1,random,2,1228,1,2,1,1,4,2,2,3
793,1.441,17,2,1,random,2,1229,5,6,1,1,12,6,6,9
794,7.607,49,2,1,random,3,1231,15,34,2,7,102,34,34,52
795,0.514,74,1,1,random,1,1232,2,3,1,1,3,3,3,4
796,30.963,89,2,2,random,1,1235,38,171,2,39,171,171,171,253
797,27.539,69,2,2,random,3,1236,38,122,2,27,366,122,122,188
