Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
102,2026-02-04T20:03:53.477476,1,10,100,26956,N/A
103,2026-02-04T20:03:59.782225,1,10,100,26898,N/A
104,2026-02-04T20:04:06.126584,1,10,100,26975,N/A
105,2026-02-04T20:04:12.480981,1,10,100,27020,N/A
106,2026-02-04T20:04:18.836076,1,10,100,26974,N/A
107,2026-02-04T20:04:25.068598,1,10,100,27070,N/A
108,2026-02-04T20:04:31.306094,1,10,100,27152,N/A
109,2026-02-04T20:04:37.678539,1,10,100,27250,N/A
110,2026-02-04T20:04:43.897372,1,10,100,27119,N/A
111,2026-02-04T20:04:50.128337,1,10,100,26971,N/A
112,2026-02-04T20:04:56.494214,1,10,100,27109,N/A
113,2026-02-04T20:05:02.818270,1,10,100,26991,N/A
114,2026-02-04T20:05:09.177876,1,10,100,27029,N/A
115,2026-02-04T20:05:15.415674,1,10,100,27054,N/A
116,2026-02-04T20:05:21.699506,1,10,100,26935,N/A
117,2026-02-04T20:05:28.022954,1,10,100,27047,N/A
118,2026-02-04T20:05:34.255997,1,10,100,27039,N/A
119,2026-02-04T20:05:40.546070,1,10,100,27045,N/A
120,2026-02-04T20:05:46.840689,1,10,100,27251,N/A
121,2026-02-04T20:05:53.156984,1,10,100,27098,N/A
122,2026-02-04T20:05:59.611187,1,10,100,27206,N/A
123,2026-02-04T20:06:06.028610,1,10,100,27167,N/A
124,2026-02-04T20:06:12.357570,1,10,100,27130,N/A
125,2026-02-04T20:06:18.734796,1,10,100,27101,N/A
126,2026-02-04T20:06:25.073208,1,10,100,27075,N/A
127,2026-02-04T20:06:31.392000,1,10,100,27085,N/A
128,2026-02-04T20:06:37.817091,1,10,100,27112,N/A
129,2026-02-04T20:06:44.087785,1,10,100,27050,N/A
130,2026-02-04T20:06:50.536967,1,10,100,27022,N/A
131,2026-02-04T20:06:56.948699,1,10,100,27076,N/A
132,2026-02-04T20:07:03.186110,1,10,100,27090,N/A
133,2026-02-04T20:07:09.385347,1,10,100,27206,N/A
134,2026-02-04T20:07:15.812793,1,10,100,27230,N/A
135,2026-02-04T20:07:22.143274,1,10,100,27101,N/A
136,2026-02-04T20:07:28.435644,1,10,100,27053,N/A
137,2026-02-04T20:07:34.732231,1,10,100,26966,N/A
138,2026-02-04T20:07:41.094945,1,10,100,26986,N/A
139,2026-02-04T20:07:47.397680,1,10,100,27065,N/A
140,2026-02-04T20:07:53.742037,1,10,100,27072,N/A
141,2026-02-04T20:07:59.959895,1,10,100,26997,N/A
142,2026-02-04T20:08:06.267317,1,10,100,27048,N/A
143,2026-02-04T20:08:12.623152,1,10,100,27066,N/A
144,2026-02-04T20:08:18.829218,1,10,100,27090,N/A
145,2026-02-04T20:08:25.095373,1,10,100,26987,N/A
146,2026-02-04T20:08:31.360220,1,10,100,27139,N/A
147,2026-02-04T20:08:37.782871,1,10,100,27092,N/A
148,2026-02-04T20:08:44.007972,1,10,100,27040,N/A
149,2026-02-04T20:08:50.432372,1,10,100,27084,N/A
150,2026-02-04T20:08:56.686208,1,10,100,26933,N/A
151,2026-02-04T20:09:02.937082,1,10,100,27183,N/A
152,2026-02-04T20:09:09.229797,1,10,100,27040,N/A
153,2026-02-04T20:09:15.432739,1,10,100,27108,N/A
154,2026-02-04T20:09:21.733259,1,10,100,27126,N/A
155,2026-02-04T20:09:28.062976,1,10,100,27119,N/A
156,2026-02-04T20:09:34.367663,1,10,100,26969,N/A
157,2026-02-04T20:09:40.675765,1,10,100,27196,N/A
158,2026-02-04T20:09:46.860923,1,10,100,27081,N/A
159,2026-02-04T20:09:53.094740,1,10,100,27007,N/A
160,2026-02-04T20:09:59.322150,1,10,100,27084,N/A
161,2026-02-04T20:10:05.676929,1,10,100,26991,N/A
162,2026-02-04T20:10:12.044378,1,10,100,26981,N/A
163,2026-02-04T20:10:18.338059,1,10,100,27009,N/A
164,2026-02-04T20:10:24.730228,1,10,100,27015,N/A
165,2026-02-04T20:10:31.032758,1,10,100,27166,N/A
166,2026-02-04T20:10:37.288356,1,10,100,27142,N/A
167,2026-02-04T20:10:43.551745,1,10,100,27207,N/A
168,2026-02-04T20:10:49.880990,1,10,100,27022,N/A
169,2026-02-04T20:10:56.344912,1,10,100,27086,N/A
170,2026-02-04T20:11:02.775548,1,10,100,27062,N/A
171,2026-02-04T20:11:09.133359,1,10,100,27050,N/A
172,2026-02-04T20:11:15.471153,1,10,100,26987,N/A
173,2026-02-04T20:11:21.802889,1,10,100,26989,N/A
174,2026-02-04T20:11:28.134537,1,10,100,27056,N/A
175,2026-02-04T20:11:34.429956,1,10,100,27099,N/A
176,2026-02-04T20:11:40.719920,1,10,100,27056,N/A
177,2026-02-04T20:11:46.957257,1,10,100,30125,N/A
178,2026-02-04T20:11:53.181813,1,10,100,26940,N/A
179,2026-02-04T20:11:59.506655,1,10,100,27056,N/A
180,2026-02-04T20:12:05.850110,1,10,100,27120,N/A
181,2026-02-04T20:12:12.177390,1,10,100,26986,N/A
182,2026-02-04T20:12:18.589203,1,10,100,27096,N/A
183,2026-02-04T20:12:24.986088,1,10,100,27132,N/A
184,2026-02-04T20:12:31.338728,1,10,100,27074,N/A
185,2026-02-04T20:12:37.757777,1,10,100,27207,N/A
186,2026-02-04T20:12:43.980957,1,10,100,27181,N/A
187,2026-02-04T20:12:50.309752,1,10,100,27079,N/A
188,2026-02-04T20:12:56.662723,1,10,100,27064,N/A
189,2026-02-04T20:13:02.949488,1,10,100,26986,N/A
190,2026-02-04T20:13:09.257444,1,10,100,27023,N/A
191,2026-02-04T20:13:15.681561,1,10,100,27108,N/A
192,2026-02-04T20:13:21.910263,1,10,100,26931,N/A
193,2026-02-04T20:13:28.162176,1,10,100,27128,N/A
194,2026-02-04T20:13:34.472954,1,10,100,26997,N/A
195,2026-02-04T20:13:40.788105,1,10,100,27105,N/A
196,2026-02-04T20:13:47.143748,1,10,100,27102,N/A
197,2026-02-04T20:13:53.435511,1,10,100,27124,N/A
198,2026-02-04T20:13:59.649382,1,10,100,27067,N/A
199,2026-02-04T20:14:05.855179,1,10,100,27053,N/A
200,2026-02-04T20:14:12.117853,1,10,100,27214,N/A
201,2026-02-04T20:14:18.463830,1,10,100,27137,N/A
202,2026-02-04T20:14:24.749109,1,10,100,27064,N/A
203,2026-02-04T20:14:31.177889,1,10,100,26913,N/A
204,2026-02-04T20:14:37.409465,1,10,100,27114,N/A
205,2026-02-04T20:14:43.763058,1,10,100,27021,N/A
206,2026-02-04T20:14:50.083438,1,10,100,27196,N/A
207,2026-02-04T20:14:56.318085,1,10,100,27171,N/A
208,2026-02-04T20:15:02.672895,1,10,100,27187,N/A
209,2026-02-04T20:15:09.055958,1,10,100,27015,N/A
210,2026-02-04T20:15:15.418315,1,10,100,26990,N/A
211,2026-02-04T20:15:21.573014,1,10,100,27063,N/A
212,2026-02-04T20:15:27.848084,1,10,100,27066,N/A
213,2026-02-04T20:15:34.042114,1,10,100,26983,N/A
214,2026-02-04T20:15:40.293393,1,10,100,27054,N/A
215,2026-02-04T20:15:46.510528,1,10,100,26963,N/A
216,2026-02-04T20:15:52.791322,1,10,100,26991,N/A
217,2026-02-04T20:15:59.133389,1,10,100,27053,N/A
218,2026-02-04T20:16:05.257958,1,10,100,27068,N/A
219,2026-02-04T20:16:11.612273,1,10,100,27140,N/A
220,2026-02-04T20:16:17.939338,1,10,100,27087,N/A
221,2026-02-04T20:16:24.288400,1,10,100,27026,N/A
222,2026-02-04T20:16:30.536734,1,10,100,26981,N/A
223,2026-02-04T20:16:36.789221,1,10,100,27215,N/A
224,2026-02-04T20:16:43.044891,1,10,100,27060,N/A
225,2026-02-04T20:16:49.288725,1,10,100,27018,N/A
226,2026-02-04T20:16:55.601550,1,10,100,27087,N/A
227,2026-02-04T20:17:01.943162,1,10,100,26990,N/A
228,2026-02-04T20:17:08.219557,1,10,100,26993,N/A
229,2026-02-04T20:17:14.631572,1,10,100,27067,N/A
230,2026-02-04T20:17:21.075787,1,10,100,27055,N/A
231,2026-02-04T20:17:27.358338,1,10,100,27223,N/A
232,2026-02-04T20:17:33.643145,1,10,100,27065,N/A
233,2026-02-04T20:17:40.010072,1,10,100,27086,N/A
234,2026-02-04T20:17:46.154557,1,10,100,27067,N/A
235,2026-02-04T20:17:52.457001,1,10,100,26950,N/A
236,2026-02-04T20:17:58.679719,1,10,100,27238,N/A
237,2026-02-04T20:18:04.955002,1,10,100,27063,N/A
238,2026-02-04T20:18:11.271015,1,10,100,27107,N/A
239,2026-02-04T20:18:17.547937,1,10,100,27127,N/A
240,2026-02-04T20:18:24.006212,1,10,100,27043,N/A
241,2026-02-04T20:18:30.305962,1,10,100,27083,N/A
242,2026-02-04T20:18:36.651256,1,10,100,27131,N/A
243,2026-02-04T20:18:42.943555,1,10,100,27043,N/A
244,2026-02-04T20:18:49.334080,1,10,100,27197,N/A
245,2026-02-04T20:18:55.661460,1,10,100,27057,N/A
246,2026-02-04T20:19:01.964076,1,10,100,27105,N/A
247,2026-02-04T20:19:08.261863,1,10,100,27007,N/A
248,2026-02-04T20:19:14.662799,1,10,100,27097,N/A
249,2026-02-04T20:19:20.956827,1,10,100,27192,N/A
250,2026-02-04T20:19:27.260666,1,10,100,27025,N/A
251,2026-02-04T20:19:33.568718,1,10,100,27133,N/A
252,2026-02-04T20:19:39.798383,1,10,100,27467,N/A
253,2026-02-04T20:19:46.109236,1,10,100,27230,N/A
254,2026-02-04T20:19:52.473204,1,10,100,27085,N/A
255,2026-02-04T20:19:58.767213,1,10,100,26939,N/A
256,2026-02-04T20:20:05.025302,1,10,100,27065,N/A
257,2026-02-04T20:20:11.407778,1,10,100,27122,N/A
258,2026-02-04T20:20:17.663908,1,10,100,27081,N/A
259,2026-02-04T20:20:24.005119,1,10,100,26930,N/A
260,2026-02-04T20:20:30.311298,1,10,100,27115,N/A
261,2026-02-04T20:20:36.706571,1,10,100,27217,N/A
262,2026-02-04T20:20:43.204801,1,10,100,27012,N/A
263,2026-02-04T20:20:49.588199,1,10,100,27068,N/A
264,2026-02-04T20:20:55.901961,1,10,100,27036,N/A
265,2026-02-04T20:21:02.263197,1,10,100,27061,N/A
266,2026-02-04T20:21:08.554749,1,10,100,27062,N/A
267,2026-02-04T20:21:14.969672,1,10,100,27012,N/A
268,2026-02-04T20:21:21.391856,1,10,100,27061,N/A
269,2026-02-04T20:21:27.876805,1,10,100,27129,N/A
270,2026-02-04T20:21:34.189493,1,10,100,27025,N/A
271,2026-02-04T20:21:40.444979,1,10,100,27225,N/A
272,2026-02-04T20:21:46.724739,1,10,100,27041,N/A
273,2026-02-04T20:21:53.043348,1,10,100,27078,N/A
274,2026-02-04T20:21:59.466846,1,10,100,27092,N/A
275,2026-02-04T20:22:05.811585,1,10,100,27113,N/A
276,2026-02-04T20:22:11.916205,1,10,100,27065,N/A
277,2026-02-04T20:22:18.257937,1,10,100,27192,N/A
278,2026-02-04T20:22:24.515530,1,10,100,26973,N/A
279,2026-02-04T20:22:30.730692,1,10,100,27079,N/A
280,2026-02-04T20:22:37.051069,1,10,100,27198,N/A
281,2026-02-04T20:22:43.454866,1,10,100,27147,N/A
282,2026-02-04T20:22:49.778721,1,10,100,26965,N/A
283,2026-02-04T20:22:56.111682,1,10,100,27190,N/A
284,2026-02-04T20:23:02.401087,1,10,100,27079,N/A
285,2026-02-04T20:23:08.696489,1,10,100,27026,N/A
286,2026-02-04T20:23:15.053922,1,10,100,27133,N/A
287,2026-02-04T20:23:21.423294,1,10,100,27208,N/A
288,2026-02-04T20:23:27.708937,1,10,100,26986,N/A
289,2026-02-04T20:23:34.048200,1,10,100,26969,N/A
290,2026-02-04T20:23:40.376578,1,10,100,27058,N/A
291,2026-02-04T20:23:46.674772,1,10,100,27033,N/A
292,2026-02-04T20:23:53.086860,1,10,100,27045,N/A
293,2026-02-04T20:23:59.289484,1,10,100,27242,N/A
294,2026-02-04T20:24:05.653888,1,10,100,26970,N/A
295,2026-02-04T20:24:12.055335,1,10,100,27099,N/A
296,2026-02-04T20:24:18.353910,1,10,100,27044,N/A
297,2026-02-04T20:24:24.606901,1,10,100,27116,N/A
298,2026-02-04T20:24:30.814015,1,10,100,27087,N/A
299,2026-02-04T20:24:37.141783,1,10,100,27053,N/A
300,2026-02-04T20:24:43.443615,1,10,100,27186,N/A
301,2026-02-04T20:24:49.754160,1,10,100,27062,N/A
302,2026-02-04T20:24:56.004004,1,10,100,27031,N/A
303,2026-02-04T20:25:02.317034,1,10,100,27124,N/A
304,2026-02-04T20:25:08.620878,1,10,100,27226,N/A
305,2026-02-04T20:25:14.888259,1,10,100,27062,N/A
306,2026-02-04T20:25:21.178878,1,10,100,27177,N/A
307,2026-02-04T20:25:27.344943,1,10,100,27157,N/A
308,2026-02-04T20:25:33.731716,1,10,100,26995,N/A
309,2026-02-04T20:25:40.107121,1,10,100,27039,N/A
310,2026-02-04T20:25:46.379483,1,10,100,27280,N/A
311,2026-02-04T20:25:52.719491,1,10,100,26951,N/A
312,2026-02-04T20:25:59.071185,1,10,100,26970,N/A
313,2026-02-04T20:26:05.385576,1,10,100,27105,N/A
314,2026-02-04T20:26:11.885511,1,10,100,26996,N/A
315,2026-02-04T20:26:18.192671,1,10,100,27006,N/A
316,2026-02-04T20:26:24.436637,1,10,100,27105,N/A
317,2026-02-04T20:26:30.752976,1,10,100,27161,N/A
318,2026-02-04T20:26:37.080870,1,10,100,26963,N/A
319,2026-02-04T20:26:43.440971,1,10,100,27183,N/A
320,2026-02-04T20:26:49.865961,1,10,100,27032,N/A
321,2026-02-04T20:26:56.240757,1,10,100,27045,N/A
322,2026-02-04T20:27:02.550550,1,10,100,27001,N/A
323,2026-02-04T20:27:08.813857,1,10,100,27121,N/A
324,2026-02-04T20:27:15.167390,1,10,100,27042,N/A
325,2026-02-04T20:27:21.529269,1,10,100,27035,N/A
326,2026-02-04T20:27:27.909234,1,10,100,27029,N/A
327,2026-02-04T20:27:34.171023,1,10,100,27089,N/A
328,2026-02-04T20:27:40.536891,1,10,100,27076,N/A
329,2026-02-04T20:27:46.939389,1,10,100,26949,N/A
330,2026-02-04T20:27:53.282245,1,10,100,27154,N/A
331,2026-02-04T20:27:59.533060,1,10,100,26989,N/A
332,2026-02-04T20:28:05.897457,1,10,100,27096,N/A
333,2026-02-04T20:28:12.241675,1,10,100,27115,N/A
334,2026-02-04T20:28:18.571937,1,10,100,27092,N/A
335,2026-02-04T20:28:24.857936,1,10,100,27166,N/A
336,2026-02-04T20:28:31.049750,1,10,100,26985,N/A
337,2026-02-04T20:28:37.400788,1,10,100,27128,N/A
338,2026-02-04T20:28:43.659568,1,10,100,27252,N/A
339,2026-02-04T20:28:49.822428,1,10,100,27077,N/A
340,2026-02-04T20:28:56.131944,1,10,100,27132,N/A
341,2026-02-04T20:29:02.409670,1,10,100,27181,N/A
342,2026-02-04T20:29:08.638808,1,10,100,27019,N/A
343,2026-02-04T20:29:15.000618,1,10,100,26951,N/A
344,2026-02-04T20:29:21.453517,1,10,100,27049,N/A
345,2026-02-04T20:29:27.822073,1,10,100,27082,N/A
346,2026-02-04T20:29:34.130984,1,10,100,27133,N/A
347,2026-02-04T20:29:40.460791,1,10,100,26964,N/A
348,2026-02-04T20:29:46.805011,1,10,100,27085,N/A
349,2026-02-04T20:29:53.049344,1,10,100,27016,N/A
350,2026-02-04T20:29:59.194247,1,10,100,26996,N/A
351,2026-02-04T20:30:05.417727,1,10,100,27081,N/A
352,2026-02-04T20:30:11.759490,1,10,100,27101,N/A
353,2026-02-04T20:30:17.877379,1,10,100,27033,N/A
354,2026-02-04T20:30:24.270957,1,10,100,27153,N/A
355,2026-02-04T20:30:30.574403,1,10,100,27127,N/A
356,2026-02-04T20:30:36.988549,1,10,100,27010,N/A
357,2026-02-04T20:30:43.224771,1,10,100,27074,N/A
358,2026-02-04T20:30:49.493470,1,10,100,27067,N/A
359,2026-02-04T20:30:55.675446,1,10,100,27049,N/A
360,2026-02-04T20:31:01.841686,1,10,100,26963,N/A
361,2026-02-04T20:31:08.225331,1,10,100,27013,N/A
362,2026-02-04T20:31:14.505867,1,10,100,27102,N/A
363,2026-02-04T20:31:21.013048,1,10,100,27056,N/A
364,2026-02-04T20:31:27.355068,1,10,100,26932,N/A
365,2026-02-04T20:31:33.629159,1,10,100,27056,N/A
366,2026-02-04T20:31:39.891720,1,10,100,27108,N/A
367,2026-02-04T20:31:46.181867,1,10,100,27119,N/A
368,2026-02-04T20:31:52.534161,1,10,100,27081,N/A
369,2026-02-04T20:31:58.946598,1,10,100,27079,N/A
370,2026-02-04T20:32:05.261714,1,10,100,27075,N/A
371,2026-02-04T20:32:11.551996,1,10,100,27159,N/A
372,2026-02-04T20:32:17.840022,1,10,100,27085,N/A
373,2026-02-04T20:32:24.111950,1,10,100,27146,N/A
374,2026-02-04T20:32:30.483257,1,10,100,27046,N/A
375,2026-02-04T20:32:36.825280,1,10,100,26982,N/A
376,2026-02-04T20:32:43.094545,1,10,100,27122,N/A
377,2026-02-04T20:32:49.344895,1,10,100,27124,N/A
378,2026-02-04T20:32:55.734921,1,10,100,27337,N/A
379,2026-02-04T20:33:01.989858,1,10,100,27002,N/A
380,2026-02-04T20:33:08.342231,1,10,100,27045,N/A
381,2026-02-04T20:33:14.627264,1,10,100,27155,N/A
382,2026-02-04T20:33:20.999951,1,10,100,27185,N/A
383,2026-02-04T20:33:27.382364,1,10,100,27085,N/A
384,2026-02-04T20:33:33.572076,1,10,100,27037,N/A
385,2026-02-04T20:33:39.743567,1,10,100,27129,N/A
386,2026-02-04T20:33:45.984653,1,10,100,27222,N/A
387,2026-02-04T20:33:52.292522,1,10,100,27237,N/A
388,2026-02-04T20:33:58.618390,1,10,100,27253,N/A
389,2026-02-04T20:34:04.888141,1,10,100,26987,N/A
390,2026-02-04T20:34:11.177204,1,10,100,27209,N/A
391,2026-02-04T20:34:17.529053,1,10,100,26970,N/A
392,2026-02-04T20:34:23.822929,1,10,100,26981,N/A
393,2026-02-04T20:34:30.094026,1,10,100,27026,N/A
394,2026-02-04T20:34:36.416940,1,10,100,27118,N/A
395,2026-02-04T20:34:42.766650,1,10,100,27009,N/A
396,2026-02-04T20:34:49.173452,1,10,100,27183,N/A
397,2026-02-04T20:34:55.567940,1,10,100,27007,N/A
398,2026-02-04T20:35:01.926968,1,10,100,27296,N/A
399,2026-02-04T20:35:08.171320,1,10,100,27106,N/A
400,2026-02-04T20:35:14.477012,1,10,100,27109,N/A
401,2026-02-04T20:35:20.752312,1,10,100,27134,N/A
402,2026-02-04T20:35:27.063624,1,10,100,27044,N/A
403,2026-02-04T20:35:33.384635,1,10,100,27097,N/A
404,2026-02-04T20:35:39.737229,1,10,100,27032,N/A
405,2026-02-04T20:35:46.066179,1,10,100,27114,N/A
406,2026-02-04T20:35:52.410693,1,10,100,27063,N/A
407,2026-02-04T20:35:58.676192,1,10,100,27242,N/A
408,2026-02-04T20:36:05.048783,1,10,100,27180,N/A
409,2026-02-04T20:36:11.241187,1,10,100,27165,N/A
410,2026-02-04T20:36:17.577831,1,10,100,26988,N/A
411,2026-02-04T20:36:23.861999,1,10,100,26981,N/A
412,2026-02-04T20:36:30.233947,1,10,100,27157,N/A
413,2026-02-04T20:36:36.438465,1,10,100,27129,N/A
414,2026-02-04T20:36:42.628256,1,10,100,27021,N/A
415,2026-02-04T20:36:48.965915,1,10,100,26955,N/A
416,2026-02-04T20:36:55.203745,1,10,100,27188,N/A
417,2026-02-04T20:37:01.568200,1,10,100,27114,N/A
418,2026-02-04T20:37:07.893899,1,10,100,27100,N/A
419,2026-02-04T20:37:14.281790,1,10,100,27167,N/A
420,2026-02-04T20:37:20.558817,1,10,100,27000,N/A
421,2026-02-04T20:37:26.912187,1,10,100,27205,N/A
422,2026-02-04T20:37:33.377652,1,10,100,27079,N/A
423,2026-02-04T20:37:39.744050,1,10,100,27144,N/A
424,2026-02-04T20:37:46.064246,1,10,100,27084,N/A
425,2026-02-04T20:37:52.229235,1,10,100,27050,N/A
426,2026-02-04T20:37:58.483770,1,10,100,27033,N/A
427,2026-02-04T20:38:04.815175,1,10,100,27082,N/A
428,2026-02-04T20:38:11.137303,1,10,100,27032,N/A
429,2026-02-04T20:38:17.567940,1,10,100,27042,N/A
430,2026-02-04T20:38:23.936678,1,10,100,26981,N/A
431,2026-02-04T20:38:30.216509,1,10,100,27050,N/A
432,2026-02-04T20:38:36.467368,1,10,100,26861,N/A
433,2026-02-04T20:38:42.715702,1,10,100,27157,N/A
434,2026-02-04T20:38:49.074692,1,10,100,27067,N/A
435,2026-02-04T20:38:55.368284,1,10,100,27052,N/A
436,2026-02-04T20:39:01.743740,1,10,100,27090,N/A
437,2026-02-04T20:39:07.974252,1,10,100,27057,N/A
438,2026-02-04T20:39:14.182654,1,10,100,27119,N/A
439,2026-02-04T20:39:20.493010,1,10,100,27170,N/A
440,2026-02-04T20:39:26.684044,1,10,100,27141,N/A
441,2026-02-04T20:39:32.894125,1,10,100,26984,N/A
442,2026-02-04T20:39:39.299317,1,10,100,27048,N/A
443,2026-02-04T20:39:45.590219,1,10,100,27049,N/A
444,2026-02-04T20:39:51.814731,1,10,100,27012,N/A
445,2026-02-04T20:39:58.067901,1,10,100,26993,N/A
446,2026-02-04T20:40:04.338082,1,10,100,27088,N/A
447,2026-02-04T20:40:10.665683,1,10,100,27146,N/A
