Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
399,2026-02-04T18:35:52.794037,57,61,100,41989,N/A
400,2026-02-04T18:35:59.963246,8,26,100,41171,N/A
401,2026-02-04T18:36:06.880115,45,5,100,40793,N/A
402,2026-02-04T18:36:13.203081,86,71,100,42103,N/A
403,2026-02-04T18:36:20.720846,32,95,100,42088,N/A
404,2026-02-04T18:36:28.462597,100,38,100,41398,N/A
405,2026-02-04T18:36:35.347562,5,47,100,41297,N/A
406,2026-02-04T18:36:42.180068,72,24,100,41172,N/A
407,2026-02-04T18:36:48.976562,91,16,100,41046,N/A
408,2026-02-04T18:36:55.660766,64,18,100,41062,N/A
409,2026-02-04T18:37:02.383177,63,28,100,41322,N/A
410,2026-02-04T18:37:09.092632,94,58,100,41921,N/A
411,2026-02-04T18:37:16.295597,2,25,100,41050,N/A
412,2026-02-04T18:37:22.727553,38,42,100,41406,N/A
413,2026-02-04T18:37:29.725612,44,63,100,42001,N/A
414,2026-02-04T18:37:37.059138,7,46,100,41271,N/A
415,2026-02-04T18:37:44.215204,33,13,100,40881,N/A
416,2026-02-04T18:37:50.994543,8,58,100,41764,N/A
417,2026-02-04T18:37:58.198248,47,34,100,41365,N/A
418,2026-02-04T18:38:05.094562,7,57,100,41758,N/A
419,2026-02-04T18:38:12.317222,48,22,100,41072,N/A
420,2026-02-04T18:38:19.165783,37,51,100,41749,N/A
421,2026-02-04T18:38:26.361662,21,44,100,41370,N/A
422,2026-02-04T18:38:33.456570,44,21,100,41068,N/A
423,2026-02-04T18:38:40.237567,75,2,100,40727,N/A
424,2026-02-04T18:38:46.292565,69,65,100,42041,N/A
425,2026-02-04T18:38:53.687085,34,42,100,41422,N/A
426,2026-02-04T18:39:00.759740,97,53,100,41881,N/A
427,2026-02-04T18:39:07.830078,68,64,100,42027,N/A
428,2026-02-04T18:39:15.142600,48,24,100,41123,N/A
429,2026-02-04T18:39:21.954444,66,3,100,40737,N/A
430,2026-02-04T18:39:28.309293,85,57,100,41910,N/A
431,2026-02-04T18:39:35.574821,96,12,100,40947,N/A
432,2026-02-04T18:39:42.299576,22,70,100,41979,N/A
433,2026-02-04T18:39:49.915128,92,16,100,41067,N/A
434,2026-02-04T18:39:56.735568,30,55,100,41880,N/A
435,2026-02-04T18:40:03.969276,23,92,100,42044,N/A
436,2026-02-04T18:40:11.819830,19,82,100,42015,N/A
437,2026-02-04T18:40:19.494585,58,32,100,41332,N/A
438,2026-02-04T18:40:26.349685,39,81,100,42130,N/A
439,2026-02-04T18:40:33.930705,22,77,100,41964,N/A
440,2026-02-04T18:40:41.380778,31,47,100,41510,N/A
441,2026-02-04T18:40:48.492674,54,60,100,41951,N/A
442,2026-02-04T18:40:55.761526,58,92,100,42111,N/A
443,2026-02-04T18:41:03.351896,33,50,100,41730,N/A
444,2026-02-04T18:41:10.538548,21,88,100,42050,N/A
445,2026-02-04T18:41:18.319500,5,76,100,41885,N/A
446,2026-02-04T18:41:25.626571,34,70,100,42050,N/A
