Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
211,2026-02-04T15:01:36.546940,45,43,100,25619,N/A
212,2026-02-04T15:01:43.744283,11,72,100,29815,N/A
213,2026-02-04T15:01:51.441341,4,60,100,29217,N/A
214,2026-02-04T15:01:58.209587,58,16,100,28798,N/A
215,2026-02-04T15:02:05.970095,51,89,100,26549,N/A
216,2026-02-04T15:02:13.028112,83,38,100,25719,N/A
217,2026-02-04T15:02:19.617211,3,18,100,28600,N/A
218,2026-02-04T15:02:26.264621,14,34,100,28987,N/A
220,2026-02-04T15:02:33.230591,68,26,100,25726,N/A
219,2026-02-04T15:02:41.072234,77,95,100,25169,N/A
221,2026-02-04T15:02:47.859643,27,26,100,27628,N/A
223,2026-02-04T15:02:54.661864,66,15,100,28815,N/A
222,2026-02-04T15:03:02.583375,80,94,100,25079,N/A
224,2026-02-04T15:03:09.770163,41,52,100,25798,N/A
225,2026-02-04T15:03:17.050275,8,96,100,29788,N/A
226,2026-02-04T15:03:24.452400,78,41,100,25642,N/A
227,2026-02-04T15:03:31.030403,79,13,100,28992,N/A
228,2026-02-04T15:03:37.746041,77,2,100,28068,N/A
229,2026-02-04T15:03:44.230554,72,25,100,27444,N/A
230,2026-02-04T15:03:51.586298,49,76,100,25445,N/A
231,2026-02-04T15:03:59.024102,27,70,100,27325,N/A
232,2026-02-04T15:04:06.039531,42,28,100,27108,N/A
233,2026-02-04T15:04:13.374821,70,54,100,25184,N/A
234,2026-02-04T15:04:19.870796,56,15,100,28887,N/A
235,2026-02-04T15:04:27.567805,26,85,100,27925,N/A
236,2026-02-04T15:04:34.790655,32,31,100,25687,N/A
237,2026-02-04T15:04:42.139263,61,59,100,25211,N/A
238,2026-02-04T15:04:48.931755,58,11,100,28899,N/A
240,2026-02-04T15:04:55.813117,42,19,100,28645,N/A
239,2026-02-04T15:05:03.520803,56,80,100,25532,N/A
241,2026-02-04T15:05:10.379605,26,39,100,27545,N/A
242,2026-02-04T15:05:17.498799,12,75,100,29473,N/A
243,2026-02-04T15:05:24.602222,24,8,100,28801,N/A
244,2026-02-04T15:05:31.268539,26,13,100,28900,N/A
245,2026-02-04T15:05:37.935904,31,10,100,28893,N/A
247,2026-02-04T15:05:44.553545,33,2,100,28040,N/A
246,2026-02-04T15:05:51.528114,18,72,100,29044,N/A
248,2026-02-04T15:05:58.592504,73,16,100,28860,N/A
249,2026-02-04T15:06:05.636129,36,33,100,25714,N/A
250,2026-02-04T15:06:13.225534,70,83,100,25032,N/A
251,2026-02-04T15:06:20.158534,48,36,100,25276,N/A
252,2026-02-04T15:06:27.812524,87,76,100,24942,N/A
253,2026-02-04T15:06:35.278200,77,66,100,24892,N/A
254,2026-02-04T15:06:41.909274,69,9,100,28848,N/A
255,2026-02-04T15:06:48.783165,67,25,100,27121,N/A
256,2026-02-04T15:06:55.894808,32,53,100,28085,N/A
257,2026-02-04T15:07:02.739874,77,12,100,28928,N/A
259,2026-02-04T15:07:09.585392,3,24,100,28738,N/A
258,2026-02-04T15:07:16.765690,20,85,100,29761,N/A
261,2026-02-04T15:07:23.889253,32,10,100,28909,N/A
260,2026-02-04T15:07:31.645892,99,78,100,24939,N/A
262,2026-02-04T15:07:39.158394,100,61,100,25272,N/A
264,2026-02-04T15:07:45.696368,11,7,100,28811,N/A
263,2026-02-04T15:07:53.286380,99,67,100,24955,N/A
265,2026-02-04T15:08:00.146762,32,29,100,25731,N/A
266,2026-02-04T15:08:07.570957,53,60,100,25194,N/A
